dataset,repetition,seed,model,train_rows,ngram_range,min_df,C,affect_weight,scope,subset,manipulation_category,rows,detected_misleading,missed_misleading,misleading_recall,mean_probability_misleading,median_probability_misleading,std_probability_misleading
factors_finance,9,99,text_only,522,1-1,2,1.0,,subset_non_sentiment,hard_case,non_sentiment,70,16,54,0.22857142857142856,0.45957282628203233,0.4599104771248834,0.06551894100206858
factors_finance,9,99,text_only,522,1-1,2,1.0,,subset,main,all,1000,384,616,0.384,0.4812259215407208,0.48174105000745326,0.07038193383133907
factors_finance,9,99,text_only,522,1-1,2,1.0,,subset_non_sentiment,main,non_sentiment,847,326,521,0.38488783943329397,0.4815280992969847,0.4810016235878506,0.07104306597347185
factors_finance,9,99,text_only,522,1-1,2,1.0,,category,all,causal,231,72,159,0.3116883116883117,0.4687777126411287,0.46932992358599857,0.06448983878770456
factors_finance,9,99,text_only,522,1-1,2,1.0,,category,all,flipping,313,134,179,0.4281150159744409,0.4871046359369602,0.4852696208266646,0.06916654216406387
factors_finance,9,99,text_only,522,1-1,2,1.0,,category,all,numerical,373,136,237,0.3646112600536193,0.48062465221425993,0.4794540455464834,0.07509492359681781
factors_finance,9,99,text_only,522,1-1,2,1.0,,category,all,sentiment,206,70,136,0.33980582524271846,0.473998832775338,0.4737737248978617,0.06482879539788139
factors_finance,9,99,text_only,522,1-1,2,1.0,,subset_category,hard_case,causal,43,9,34,0.20930232558139536,0.45889204308799375,0.45020249276338936,0.06408090540031947
factors_finance,9,99,text_only,522,1-1,2,1.0,,subset_category,hard_case,flipping,7,1,6,0.14285714285714285,0.44665582292505823,0.47580626860126357,0.07159566393169188
factors_finance,9,99,text_only,522,1-1,2,1.0,,subset_category,hard_case,numerical,20,6,14,0.3,0.4655574613241563,0.4627934879879429,0.06562463968220997
factors_finance,9,99,text_only,522,1-1,2,1.0,,subset_category,hard_case,sentiment,53,12,41,0.22641509433962265,0.4579648701046189,0.4563533430545673,0.056505583224427156
factors_finance,9,99,text_only,522,1-1,2,1.0,,subset_category,main,causal,188,63,125,0.3351063829787234,0.47103879663466486,0.47276466070701595,0.06437002437100636
factors_finance,9,99,text_only,522,1-1,2,1.0,,subset_category,main,flipping,306,133,173,0.434640522875817,0.48802993558102337,0.4859449732246389,0.06883244299412031
factors_finance,9,99,text_only,522,1-1,2,1.0,,subset_category,main,numerical,353,130,223,0.36827195467422097,0.4814783174204982,0.47947493689888904,0.07550603258880123
factors_finance,9,99,text_only,522,1-1,2,1.0,,subset_category,main,sentiment,153,58,95,0.3790849673202614,0.4795530812821884,0.48428949307825025,0.06657851166214525
factors_finance,9,99,emotion_aware,522,1-2,2,10.0,0.05,overall,all,all,1123,381,742,0.3392698130008905,0.4210694186846117,0.4099645376622751,0.19026148835160364
factors_finance,9,99,emotion_aware,522,1-2,2,10.0,0.05,overall_non_sentiment,all,non_sentiment,917,319,598,0.3478735005452563,0.4248453810830499,0.41042882797934094,0.1939315593599191
factors_finance,9,99,emotion_aware,522,1-2,2,10.0,0.05,subset,hard_case,all,123,29,94,0.23577235772357724,0.36493885687601896,0.3357393093680226,0.17149166006090324
factors_finance,9,99,emotion_aware,522,1-2,2,10.0,0.05,subset_non_sentiment,hard_case,non_sentiment,70,16,54,0.22857142857142856,0.3559232985950199,0.3181721212453774,0.18037243934472968
factors_finance,9,99,emotion_aware,522,1-2,2,10.0,0.05,subset,main,all,1000,352,648,0.352,0.4279734777870685,0.42071796176533854,0.19130973491292408
factors_finance,9,99,emotion_aware,522,1-2,2,10.0,0.05,subset_non_sentiment,main,non_sentiment,847,303,544,0.3577331759149941,0.4305414209580937,0.4203391547659383,0.19391715407878976
factors_finance,9,99,emotion_aware,522,1-2,2,10.0,0.05,category,all,causal,231,50,181,0.21645021645021645,0.37338308867540504,0.35893512402441086,0.17001976150445086
factors_finance,9,99,emotion_aware,522,1-2,2,10.0,0.05,category,all,flipping,313,135,178,0.43130990415335463,0.45465842976600745,0.45549834071554085,0.1898293145790739
factors_finance,9,99,emotion_aware,522,1-2,2,10.0,0.05,category,all,numerical,373,134,239,0.35924932975871315,0.4316987465211202,0.4295326505298339,0.20466354555386648
factors_finance,9,99,emotion_aware,522,1-2,2,10.0,0.05,category,all,sentiment,206,62,144,0.30097087378640774,0.4042608870371949,0.397270270212896,0.17197911283182735
factors_finance,9,99,emotion_aware,522,1-2,2,10.0,0.05,subset_category,hard_case,causal,43,8,35,0.18604651162790697,0.33936544817402725,0.2931796087493834,0.17206116463670348
factors_finance,9,99,emotion_aware,522,1-2,2,10.0,0.05,subset_category,hard_case,flipping,7,1,6,0.14285714285714285,0.3414779980103787,0.3758646357307068,0.1523766591990818
factors_finance,9,99,emotion_aware,522,1-2,2,10.0,0.05,subset_category,hard_case,numerical,20,7,13,0.35,0.3965785322047785,0.36536284516052325,0.19944186348315868
factors_finance,9,99,emotion_aware,522,1-2,2,10.0,0.05,subset_category,hard_case,sentiment,53,13,40,0.24528301886792453,0.3768461980018668,0.368396256236291,0.1582185919395202
factors_finance,9,99,emotion_aware,522,1-2,2,10.0,0.05,subset_category,main,causal,188,42,146,0.22340425531914893,0.38116371921561387,0.3706813202253637,0.168587600699486
factors_finance,9,99,emotion_aware,522,1-2,2,10.0,0.05,subset_category,main,flipping,306,134,172,0.43790849673202614,0.4572475246100905,0.45955509069948675,0.18981206181422347
factors_finance,9,99,emotion_aware,522,1-2,2,10.0,0.05,subset_category,main,numerical,353,127,226,0.3597733711048159,0.43368856036340586,0.43528624733656096,0.20477518844750783
factors_finance,9,99,emotion_aware,522,1-2,2,10.0,0.05,subset_category,main,sentiment,153,49,104,0.3202614379084967,0.4137574786638117,0.4226071108506718,0.1754999792080308
factors_finance,10,110,text_only,522,1-1,1,0.1,,overall,all,all,1123,481,642,0.42831700801424755,0.49846850699777245,0.49858571360431647,0.008277220381803061
factors_finance,10,110,text_only,522,1-1,1,0.1,,overall_non_sentiment,all,non_sentiment,917,396,521,0.4318429661941112,0.49846888664308014,0.49872243301279423,0.008366291375315705
factors_finance,10,110,text_only,522,1-1,1,0.1,,subset,hard_case,all,123,43,80,0.34959349593495936,0.49706175157777943,0.49750114885505653,0.007192338774294884
factors_finance,10,110,text_only,522,1-1,1,0.1,,subset_non_sentiment,hard_case,non_sentiment,70,26,44,0.37142857142857144,0.496806146045263,0.49787544137512707,0.007393796795515186
factors_finance,10,110,text_only,522,1-1,1,0.1,,subset,main,all,1000,438,562,0.438,0.49864153791443155,0.49874596285125977,0.008384705726270833
factors_finance,10,110,text_only,522,1-1,1,0.1,,subset_non_sentiment,main,non_sentiment,847,370,477,0.43683589138134593,0.4986063032214122,0.49874596285125977,0.00842698766587566
factors_finance,10,110,text_only,522,1-1,1,0.1,,category,all,causal,231,93,138,0.4025974025974026,0.49756077783439967,0.49787256460388285,0.007891840090890816
factors_finance,10,110,text_only,522,1-1,1,0.1,,category,all,flipping,313,146,167,0.46645367412140576,0.4989571522112637,0.4991687454363123,0.008033671061297834
factors_finance,10,110,text_only,522,1-1,1,0.1,,category,all,numerical,373,157,216,0.42091152815013405,0.49862155691644144,0.49885849076010724,0.008866529900741259
factors_finance,10,110,text_only,522,1-1,1,0.1,,category,all,sentiment,206,85,121,0.41262135922330095,0.4984668170232717,0.4983020667154965,0.007868500109238338
factors_finance,10,110,text_only,522,1-1,1,0.1,,subset_category,hard_case,causal,43,17,26,0.3953488372093023,0.4970718433144194,0.49882780913140895,0.007921956558435861
factors_finance,10,110,text_only,522,1-1,1,0.1,,subset_category,hard_case,flipping,7,2,5,0.2857142857142857,0.496473001478424,0.49750114885505653,0.006023215380932404
factors_finance,10,110,text_only,522,1-1,1,0.1,,subset_category,hard_case,numerical,20,7,13,0.35,0.4963514975149705,0.4952298349154442,0.006581442485733525
factors_finance,10,110,text_only,522,1-1,1,0.1,,subset_category,hard_case,sentiment,53,17,36,0.32075471698113206,0.497399343790537,0.49669527609472175,0.006902785545082275
factors_finance,10,110,text_only,522,1-1,1,0.1,,subset_category,main,causal,188,76,112,0.40425531914893614,0.4976726086022676,0.4977091439356762,0.007880674156010873
factors_finance,10,110,text_only,522,1-1,1,0.1,,subset_category,main,flipping,306,144,162,0.47058823529411764,0.4990139791888124,0.49922935555794756,0.008064859720961642
factors_finance,10,110,text_only,522,1-1,1,0.1,,subset_category,main,numerical,353,150,203,0.42492917847025496,0.4987501721799808,0.4989683120376167,0.008961408619919427
factors_finance,10,110,text_only,522,1-1,1,0.1,,subset_category,main,sentiment,153,68,85,0.4444444444444444,0.4988365953326505,0.49856688082383127,0.008143908561454524
factors_finance,10,110,emotion_aware,522,1-2,2,0.1,0.05,overall,all,all,1123,365,758,0.3250222617987533,0.4948908712676985,0.4950674551914965,0.010775786374618289
factors_finance,10,110,emotion_aware,522,1-2,2,0.1,0.05,overall_non_sentiment,all,non_sentiment,917,300,617,0.3271537622682661,0.4949163855275667,0.4949784872320851,0.011004389564627397
factors_finance,10,110,emotion_aware,522,1-2,2,0.1,0.05,subset,hard_case,all,123,27,96,0.21951219512195122,0.4923062108693454,0.4930284297309837,0.009432503133175339
factors_finance,10,110,emotion_aware,522,1-2,2,0.1,0.05,subset_non_sentiment,hard_case,non_sentiment,70,15,55,0.21428571428571427,0.4910643705622298,0.4918281559820007,0.010219415674807357
factors_finance,10,110,emotion_aware,522,1-2,2,0.1,0.05,subset,main,all,1000,338,662,0.338,0.49520878449669603,0.495331698803653,0.010887318154767182
factors_finance,10,110,emotion_aware,522,1-2,2,0.1,0.05,subset_non_sentiment,main,non_sentiment,847,285,562,0.3364817001180638,0.49523473387180944,0.4952358975836664,0.011006626727920866
factors_finance,10,110,emotion_aware,522,1-2,2,0.1,0.05,category,all,causal,231,55,176,0.23809523809523808,0.4922942220250203,0.49298022264306857,0.010084034207858666
factors_finance,10,110,emotion_aware,522,1-2,2,0.1,0.05,category,all,flipping,313,140,173,0.4472843450479233,0.4985984411907602,0.4984332713221353,0.010385599667695512
factors_finance,10,110,emotion_aware,522,1-2,2,0.1,0.05,category,all,numerical,373,105,268,0.28150134048257375,0.4934505312286624,0.4927962008989617,0.011244543534946664
factors_finance,10,110,emotion_aware,522,1-2,2,0.1,0.05,category,all,sentiment,206,65,141,0.3155339805825243,0.4947772956545961,0.49520362659175227,0.009692156365746208
factors_finance,10,110,emotion_aware,522,1-2,2,0.1,0.05,subset_category,hard_case,causal,43,9,34,0.20930232558139536,0.4909981460546618,0.49240153706384565,0.01085826430307334
factors_finance,10,110,emotion_aware,522,1-2,2,0.1,0.05,subset_category,hard_case,flipping,7,1,6,0.14285714285714285,0.4956859431210732,0.49610806872935476,0.006404420951836401
factors_finance,10,110,emotion_aware,522,1-2,2,0.1,0.05,subset_category,hard_case,numerical,20,5,15,0.25,0.4895892028579059,0.4887411063991083,0.009381978334200273
factors_finance,10,110,emotion_aware,522,1-2,2,0.1,0.05,subset_category,hard_case,sentiment,53,12,41,0.22641509433962265,0.49394637731270563,0.4938206134498258,0.00798877604998639
factors_finance,10,110,emotion_aware,522,1-2,2,0.1,0.05,subset_category,main,causal,188,46,142,0.24468085106382978,0.49259066493313425,0.4930192347067789,0.009874568224250896
factors_finance,10,110,emotion_aware,522,1-2,2,0.1,0.05,subset_category,main,flipping,306,139,167,0.4542483660130719,0.4986650669635961,0.49870832121279063,0.010449464426663628
factors_finance,10,110,emotion_aware,522,1-2,2,0.1,0.05,subset_category,main,numerical,353,100,253,0.28328611898017,0.49366930337431436,0.49320119918443184,0.01130149626779456
factors_finance,10,110,emotion_aware,522,1-2,2,0.1,0.05,subset_category,main,sentiment,153,53,100,0.3464052287581699,0.49506513011289793,0.4953910162699776,0.010200425858981293
