dataset,repetition,outer_seed,outer_fold,model,parameter_index,ngram_range,min_df,C,affect_weight,inner_macro_f1,inner_balanced_accuracy,selected
liar2_finance,1,11,4,emotion_aware,24,1-1,2,1.0,0.5,0.6555908808933002,0.6556776556776556,False
liar2_finance,1,11,4,emotion_aware,25,1-1,2,1.0,1.0,0.6556037201562144,0.6556776556776557,False
liar2_finance,1,11,4,emotion_aware,26,1-1,2,10.0,0.05,0.6398024918114906,0.6398046398046398,False
liar2_finance,1,11,4,emotion_aware,27,1-1,2,10.0,0.1,0.6391940047177775,0.6391941391941391,False
liar2_finance,1,11,4,emotion_aware,28,1-1,2,10.0,0.25,0.6367487520587816,0.6367521367521367,False
liar2_finance,1,11,4,emotion_aware,29,1-1,2,10.0,0.5,0.639190777255025,0.6391941391941391,False
liar2_finance,1,11,4,emotion_aware,30,1-1,2,10.0,1.0,0.6373604748068227,0.6373626373626373,False
liar2_finance,1,11,4,emotion_aware,31,1-2,1,0.1,0.05,0.6530075187969925,0.6532356532356532,False
liar2_finance,1,11,4,emotion_aware,32,1-2,1,0.1,0.1,0.6355081768625075,0.6355311355311355,False
liar2_finance,1,11,4,emotion_aware,33,1-2,1,0.1,0.25,0.6135356847736593,0.6135531135531136,False
liar2_finance,1,11,4,emotion_aware,34,1-2,1,0.1,0.5,0.6054842693009771,0.6056166056166057,False
liar2_finance,1,11,4,emotion_aware,35,1-2,1,0.1,1.0,0.6017612393110763,0.601953601953602,False
liar2_finance,1,11,4,emotion_aware,36,1-2,1,1.0,0.05,0.6594473838918283,0.6599511599511599,False
liar2_finance,1,11,4,emotion_aware,37,1-2,1,1.0,0.1,0.6594789056787853,0.6599511599511599,False
liar2_finance,1,11,4,emotion_aware,38,1-2,1,1.0,0.25,0.6544178628627376,0.6550671550671551,False
liar2_finance,1,11,4,emotion_aware,39,1-2,1,1.0,0.5,0.65330020430645,0.6538461538461539,False
liar2_finance,1,11,4,emotion_aware,40,1-2,1,1.0,1.0,0.6531945632622518,0.6538461538461539,False
liar2_finance,1,11,4,emotion_aware,41,1-2,1,10.0,0.05,0.6508877131099353,0.6514041514041514,False
liar2_finance,1,11,4,emotion_aware,42,1-2,1,10.0,0.1,0.6544178628627376,0.6550671550671551,False
liar2_finance,1,11,4,emotion_aware,43,1-2,1,10.0,0.25,0.6471507958582146,0.6477411477411477,False
liar2_finance,1,11,4,emotion_aware,44,1-2,1,10.0,0.5,0.6483013648603082,0.6489621489621489,False
liar2_finance,1,11,4,emotion_aware,45,1-2,1,10.0,1.0,0.6470780652598223,0.6477411477411477,False
liar2_finance,1,11,4,emotion_aware,46,1-2,2,0.1,0.05,0.6501016433301434,0.6501831501831501,False
liar2_finance,1,11,4,emotion_aware,47,1-2,2,0.1,0.1,0.6398046398046398,0.6398046398046398,False
liar2_finance,1,11,4,emotion_aware,48,1-2,2,0.1,0.25,0.6269806512738076,0.626984126984127,False
liar2_finance,1,11,4,emotion_aware,49,1-2,2,0.1,0.5,0.6109125826209365,0.6111111111111112,False
liar2_finance,1,11,4,emotion_aware,50,1-2,2,0.1,1.0,0.6047337101553598,0.6050061050061051,False
liar2_finance,1,11,4,emotion_aware,51,1-2,2,1.0,0.05,0.6538171229590963,0.6538461538461539,False
liar2_finance,1,11,4,emotion_aware,52,1-2,2,1.0,0.1,0.6598719290312214,0.65995115995116,False
liar2_finance,1,11,4,emotion_aware,53,1-2,2,1.0,0.25,0.6628025795056693,0.663003663003663,False
liar2_finance,1,11,4,emotion_aware,54,1-2,2,1.0,0.5,0.6603383458646617,0.6605616605616605,False
liar2_finance,1,11,4,emotion_aware,55,1-2,2,1.0,1.0,0.6529122446786921,0.6532356532356532,False
liar2_finance,1,11,4,emotion_aware,56,1-2,2,10.0,0.05,0.6543824567525129,0.6544566544566544,False
liar2_finance,1,11,4,emotion_aware,57,1-2,2,10.0,0.1,0.6518817905906742,0.6520146520146519,False
liar2_finance,1,11,4,emotion_aware,58,1-2,2,10.0,0.25,0.653705599087233,0.6538461538461539,False
liar2_finance,1,11,4,emotion_aware,59,1-2,2,10.0,0.5,0.6524841020822497,0.6526251526251526,False
liar2_finance,1,11,4,emotion_aware,60,1-2,2,10.0,1.0,0.6543247253935467,0.6544566544566545,False
liar2_finance,1,11,5,text_only,1,1-1,1,0.1,,0.6451087562744005,0.6451219512195122,False
liar2_finance,1,11,5,text_only,2,1-1,1,1.0,,0.6511676334969507,0.651219512195122,False
liar2_finance,1,11,5,text_only,3,1-1,1,10.0,,0.631037064004025,0.6310975609756098,False
liar2_finance,1,11,5,text_only,4,1-1,2,0.1,,0.6444739935247354,0.6445121951219512,False
liar2_finance,1,11,5,text_only,5,1-1,2,1.0,,0.6438891987358245,0.6439024390243903,False
liar2_finance,1,11,5,text_only,6,1-1,2,10.0,,0.6162680960081184,0.6164634146341463,False
liar2_finance,1,11,5,text_only,7,1-2,1,0.1,,0.6413092480259956,0.6414634146341464,False
liar2_finance,1,11,5,text_only,8,1-2,1,1.0,,0.6582677329427822,0.6585365853658537,False
liar2_finance,1,11,5,text_only,9,1-2,1,10.0,,0.6629328948720583,0.6634146341463414,True
liar2_finance,1,11,5,text_only,10,1-2,2,0.1,,0.6396039972112479,0.6396341463414634,False
liar2_finance,1,11,5,text_only,11,1-2,2,1.0,,0.6542393678828724,0.6542682926829269,False
liar2_finance,1,11,5,text_only,12,1-2,2,10.0,,0.6382304943287984,0.6384146341463415,False
liar2_finance,1,11,5,emotion_aware,1,1-1,1,0.1,0.05,0.6493838562644842,0.649390243902439,False
liar2_finance,1,11,5,emotion_aware,2,1-1,1,0.1,0.1,0.6378043393877741,0.6378048780487805,False
liar2_finance,1,11,5,emotion_aware,3,1-1,1,0.1,0.25,0.6225597126105791,0.6225609756097561,False
liar2_finance,1,11,5,emotion_aware,4,1-1,1,0.1,0.5,0.6175280666510199,0.6176829268292683,False
liar2_finance,1,11,5,emotion_aware,5,1-1,1,0.1,1.0,0.6094999843740466,0.6097560975609756,False
liar2_finance,1,11,5,emotion_aware,6,1-1,1,1.0,0.05,0.6597054886211513,0.6597560975609756,False
liar2_finance,1,11,5,emotion_aware,7,1-1,1,1.0,0.1,0.6676383170108718,0.6676829268292683,False
liar2_finance,1,11,5,emotion_aware,8,1-1,1,1.0,0.25,0.6620664619486301,0.6621951219512195,False
liar2_finance,1,11,5,emotion_aware,9,1-1,1,1.0,0.5,0.6516882393265269,0.651829268292683,False
liar2_finance,1,11,5,emotion_aware,10,1-1,1,1.0,1.0,0.649866695231974,0.65,False
liar2_finance,1,11,5,emotion_aware,11,1-1,1,10.0,0.05,0.6450459348819497,0.6451219512195122,False
liar2_finance,1,11,5,emotion_aware,12,1-1,1,10.0,0.1,0.6481235025968313,0.6481707317073171,False
liar2_finance,1,11,5,emotion_aware,13,1-1,1,10.0,0.25,0.6493431784977088,0.649390243902439,False
liar2_finance,1,11,5,emotion_aware,14,1-1,1,10.0,0.5,0.6481015190748032,0.6481707317073171,False
liar2_finance,1,11,5,emotion_aware,15,1-1,1,10.0,1.0,0.6487052551408987,0.6487804878048781,False
liar2_finance,1,11,5,emotion_aware,16,1-1,2,0.1,0.05,0.650609626193347,0.650609756097561,False
liar2_finance,1,11,5,emotion_aware,17,1-1,2,0.1,0.1,0.6408524567490002,0.6408536585365854,False
liar2_finance,1,11,5,emotion_aware,18,1-1,2,0.1,0.25,0.6231656878215206,0.6231707317073171,False
liar2_finance,1,11,5,emotion_aware,19,1-1,2,0.1,0.5,0.6212061195273891,0.6213414634146341,False
liar2_finance,1,11,5,emotion_aware,20,1-1,2,0.1,1.0,0.61316092202054,0.6134146341463415,False
liar2_finance,1,11,5,emotion_aware,21,1-1,2,1.0,0.05,0.6572920989185709,0.6573170731707317,False
liar2_finance,1,11,5,emotion_aware,22,1-1,2,1.0,0.1,0.6591310064142535,0.6591463414634147,False
liar2_finance,1,11,5,emotion_aware,23,1-1,2,1.0,0.25,0.659079287977149,0.6591463414634147,False
liar2_finance,1,11,5,emotion_aware,24,1-1,2,1.0,0.5,0.6529681384170548,0.6530487804878049,False
liar2_finance,1,11,5,emotion_aware,25,1-1,2,1.0,1.0,0.6548159320758197,0.6548780487804878,False
liar2_finance,1,11,5,emotion_aware,26,1-1,2,10.0,0.05,0.6236784881089499,0.623780487804878,False
liar2_finance,1,11,5,emotion_aware,27,1-1,2,10.0,0.1,0.6237064770695901,0.623780487804878,False
liar2_finance,1,11,5,emotion_aware,28,1-1,2,10.0,0.25,0.623718790893361,0.623780487804878,False
liar2_finance,1,11,5,emotion_aware,29,1-1,2,10.0,0.5,0.6249385030784718,0.625,False
liar2_finance,1,11,5,emotion_aware,30,1-1,2,10.0,1.0,0.6249262291698509,0.625,False
liar2_finance,1,11,5,emotion_aware,31,1-2,1,0.1,0.05,0.6461893943113564,0.6463414634146342,False
liar2_finance,1,11,5,emotion_aware,32,1-2,1,0.1,0.1,0.6322939685011439,0.6323170731707317,False
liar2_finance,1,11,5,emotion_aware,33,1-2,1,0.1,0.25,0.6060881877022654,0.6060975609756097,False
liar2_finance,1,11,5,emotion_aware,34,1-2,1,0.1,0.5,0.6052868968477783,0.6054878048780488,False
liar2_finance,1,11,5,emotion_aware,35,1-2,1,0.1,1.0,0.5996850585901163,0.6,False
liar2_finance,1,11,5,emotion_aware,36,1-2,1,1.0,0.05,0.6727892128835525,0.673170731707317,True
liar2_finance,1,11,5,emotion_aware,37,1-2,1,1.0,0.1,0.6660600197070301,0.6664634146341464,False
liar2_finance,1,11,5,emotion_aware,38,1-2,1,1.0,0.25,0.6577221228384019,0.6585365853658536,False
liar2_finance,1,11,5,emotion_aware,39,1-2,1,1.0,0.5,0.6515679442508711,0.6524390243902438,False
liar2_finance,1,11,5,emotion_aware,40,1-2,1,1.0,1.0,0.6472230765646116,0.6481707317073171,False
liar2_finance,1,11,5,emotion_aware,41,1-2,1,10.0,0.05,0.6722440164659533,0.6725609756097561,False
liar2_finance,1,11,5,emotion_aware,42,1-2,1,10.0,0.1,0.6727892128835525,0.673170731707317,False
liar2_finance,1,11,5,emotion_aware,43,1-2,1,10.0,0.25,0.6710233237898489,0.6713414634146342,False
liar2_finance,1,11,5,emotion_aware,44,1-2,1,10.0,0.5,0.6685819384376399,0.6689024390243903,False
liar2_finance,1,11,5,emotion_aware,45,1-2,1,10.0,1.0,0.6685296334552358,0.6689024390243903,False
liar2_finance,1,11,5,emotion_aware,46,1-2,2,0.1,0.05,0.6512174373434703,0.651219512195122,False
liar2_finance,1,11,5,emotion_aware,47,1-2,2,0.1,0.1,0.6329219159685362,0.6329268292682927,False
liar2_finance,1,11,5,emotion_aware,48,1-2,2,0.1,0.25,0.6103622319511447,0.6103658536585366,False
liar2_finance,1,11,5,emotion_aware,49,1-2,2,0.1,0.5,0.6114280358161078,0.6115853658536585,False
liar2_finance,1,11,5,emotion_aware,50,1-2,2,0.1,1.0,0.6045669481195051,0.6048780487804878,False
liar2_finance,1,11,5,emotion_aware,51,1-2,2,1.0,0.05,0.6584954463580532,0.6585365853658537,False
liar2_finance,1,11,5,emotion_aware,52,1-2,2,1.0,0.1,0.6615067079463364,0.6615853658536586,False
liar2_finance,1,11,5,emotion_aware,53,1-2,2,1.0,0.25,0.6559496868820776,0.6560975609756098,False
liar2_finance,1,11,5,emotion_aware,54,1-2,2,1.0,0.5,0.6515430765378019,0.651829268292683,False
liar2_finance,1,11,5,emotion_aware,55,1-2,2,1.0,1.0,0.6503225619197206,0.650609756097561,False
liar2_finance,1,11,5,emotion_aware,56,1-2,2,10.0,0.05,0.6517203661614894,0.651829268292683,False
liar2_finance,1,11,5,emotion_aware,57,1-2,2,10.0,0.1,0.6481130345955743,0.6481707317073171,False
liar2_finance,1,11,5,emotion_aware,58,1-2,2,10.0,0.25,0.6480889558288938,0.6481707317073171,False
liar2_finance,1,11,5,emotion_aware,59,1-2,2,10.0,0.5,0.647485481721249,0.6475609756097561,False
liar2_finance,1,11,5,emotion_aware,60,1-2,2,10.0,1.0,0.647485481721249,0.6475609756097561,False
liar2_finance,2,22,1,text_only,1,1-1,1,0.1,,0.6538398319788147,0.6538461538461539,False
liar2_finance,2,22,1,text_only,2,1-1,1,1.0,,0.6452831482677661,0.6452991452991452,False
liar2_finance,2,22,1,text_only,3,1-1,1,10.0,,0.6355277394606598,0.6355311355311355,False
liar2_finance,2,22,1,text_only,4,1-1,2,0.1,,0.6519814461671962,0.652014652014652,False
liar2_finance,2,22,1,text_only,5,1-1,2,1.0,,0.6507306453536921,0.6507936507936507,False
liar2_finance,2,22,1,text_only,6,1-1,2,10.0,,0.6269828757358737,0.626984126984127,False
liar2_finance,2,22,1,text_only,7,1-2,1,0.1,,0.6497590300750617,0.6501831501831502,False
liar2_finance,2,22,1,text_only,8,1-2,1,1.0,,0.6547324453457879,0.6550671550671551,False
liar2_finance,2,22,1,text_only,9,1-2,1,10.0,,0.6523627769888987,0.6526251526251526,False
liar2_finance,2,22,1,text_only,10,1-2,2,0.1,,0.6537995730393789,0.6538461538461539,False
liar2_finance,2,22,1,text_only,11,1-2,2,1.0,,0.6599408937059512,0.6599511599511599,True
liar2_finance,2,22,1,text_only,12,1-2,2,10.0,,0.6507186665414089,0.6507936507936507,False
liar2_finance,2,22,1,emotion_aware,1,1-1,1,0.1,0.05,0.6617503880291697,0.6617826617826618,False
liar2_finance,2,22,1,emotion_aware,2,1-1,1,0.1,0.1,0.6537892487259576,0.6538461538461539,False
liar2_finance,2,22,1,emotion_aware,3,1-1,1,0.1,0.25,0.6269839879569579,0.626984126984127,False
liar2_finance,2,22,1,emotion_aware,4,1-1,1,0.1,0.5,0.6184199099265988,0.6184371184371185,False
liar2_finance,2,22,1,emotion_aware,5,1-1,1,0.1,1.0,0.6133765925291752,0.6135531135531136,False
liar2_finance,2,22,1,emotion_aware,6,1-1,1,1.0,0.05,0.6580946814728229,0.6581196581196581,False
liar2_finance,2,22,1,emotion_aware,7,1-1,1,1.0,0.1,0.6647690693248687,0.6648351648351649,False
liar2_finance,2,22,1,emotion_aware,8,1-1,1,1.0,0.25,0.6665229867913948,0.6666666666666667,False
liar2_finance,2,22,1,emotion_aware,9,1-1,1,1.0,0.5,0.6596709607267885,0.6599511599511599,False
liar2_finance,2,22,1,emotion_aware,10,1-1,1,1.0,1.0,0.662781954887218,0.663003663003663,False
liar2_finance,2,22,1,emotion_aware,11,1-1,1,10.0,0.05,0.6434655173184924,0.6434676434676435,False
liar2_finance,2,22,1,emotion_aware,12,1-1,1,10.0,0.1,0.6477410164503513,0.6477411477411478,False
liar2_finance,2,22,1,emotion_aware,13,1-1,1,10.0,0.25,0.6440716438159594,0.644078144078144,False
liar2_finance,2,22,1,emotion_aware,14,1-1,1,10.0,0.5,0.6428463605349757,0.6428571428571428,False
liar2_finance,2,22,1,emotion_aware,15,1-1,1,10.0,1.0,0.6422274404562227,0.6422466422466422,False
liar2_finance,2,22,1,emotion_aware,16,1-1,2,0.1,0.05,0.6611356609157377,0.6611721611721612,False
liar2_finance,2,22,1,emotion_aware,17,1-1,2,0.1,0.1,0.6531839483733213,0.6532356532356532,False
liar2_finance,2,22,1,emotion_aware,18,1-1,2,0.1,0.25,0.6343099980134497,0.6343101343101343,False
liar2_finance,2,22,1,emotion_aware,19,1-1,2,0.1,0.5,0.6257228110654904,0.6257631257631258,False
liar2_finance,2,22,1,emotion_aware,20,1-1,2,0.1,1.0,0.6188834134758797,0.6190476190476191,False
liar2_finance,2,22,1,emotion_aware,21,1-1,2,1.0,0.05,0.6574630696209727,0.6575091575091575,False
liar2_finance,2,22,1,emotion_aware,22,1-1,2,1.0,0.1,0.6623376623376623,0.6623931623931625,False
liar2_finance,2,22,1,emotion_aware,23,1-1,2,1.0,0.25,0.6677762267797702,0.667887667887668,False
liar2_finance,2,22,1,emotion_aware,24,1-1,2,1.0,0.5,0.6640964646050365,0.6642246642246643,False
liar2_finance,2,22,1,emotion_aware,25,1-1,2,1.0,1.0,0.6628025795056693,0.663003663003663,False
liar2_finance,2,22,1,emotion_aware,26,1-1,2,10.0,0.05,0.6342936416736522,0.6343101343101343,False
liar2_finance,2,22,1,emotion_aware,27,1-1,2,10.0,0.1,0.6354712195580188,0.6355311355311355,False
liar2_finance,2,22,1,emotion_aware,28,1-1,2,10.0,0.25,0.6403924894003634,0.6404151404151404,False
liar2_finance,2,22,1,emotion_aware,29,1-1,2,10.0,0.5,0.640999415546464,0.641025641025641,False
liar2_finance,2,22,1,emotion_aware,30,1-1,2,10.0,1.0,0.640999415546464,0.641025641025641,False
liar2_finance,2,22,1,emotion_aware,31,1-2,1,0.1,0.05,0.6602937490301866,0.6605616605616605,False
liar2_finance,2,22,1,emotion_aware,32,1-2,1,0.1,0.1,0.6306073420793177,0.6306471306471306,False
liar2_finance,2,22,1,emotion_aware,33,1-2,1,0.1,0.25,0.6092586380409258,0.6092796092796093,False
liar2_finance,2,22,1,emotion_aware,34,1-2,1,0.1,0.5,0.609130431540406,0.6092796092796093,False
liar2_finance,2,22,1,emotion_aware,35,1-2,1,0.1,1.0,0.5980263157894736,0.5982905982905983,False
liar2_finance,2,22,1,emotion_aware,36,1-2,1,1.0,0.05,0.6689491157922343,0.6697191697191698,False
liar2_finance,2,22,1,emotion_aware,37,1-2,1,1.0,0.1,0.6660567915690867,0.6666666666666667,False
liar2_finance,2,22,1,emotion_aware,38,1-2,1,1.0,0.25,0.66527757178993,0.6660561660561661,False
liar2_finance,2,22,1,emotion_aware,39,1-2,1,1.0,0.5,0.6554033678916207,0.6562881562881563,False
liar2_finance,2,22,1,emotion_aware,40,1-2,1,1.0,1.0,0.6549734684609317,0.6556776556776557,False
liar2_finance,2,22,1,emotion_aware,41,1-2,1,10.0,0.05,0.6619838457792481,0.6623931623931624,False
liar2_finance,2,22,1,emotion_aware,42,1-2,1,10.0,0.1,0.6625201552702299,0.663003663003663,False
liar2_finance,2,22,1,emotion_aware,43,1-2,1,10.0,0.25,0.6637112777105043,0.6642246642246643,False
liar2_finance,2,22,1,emotion_aware,44,1-2,1,10.0,0.5,0.6636449847298034,0.6642246642246643,False
liar2_finance,2,22,1,emotion_aware,45,1-2,1,10.0,1.0,0.6642393652948549,0.6648351648351649,False
liar2_finance,2,22,1,emotion_aware,46,1-2,2,0.1,0.05,0.6678039702233252,0.667887667887668,False
liar2_finance,2,22,1,emotion_aware,47,1-2,2,0.1,0.1,0.6526188084584579,0.6526251526251526,False
liar2_finance,2,22,1,emotion_aware,48,1-2,2,0.1,0.25,0.6196568438354326,0.6196581196581197,False
liar2_finance,2,22,1,emotion_aware,49,1-2,2,0.1,0.5,0.6220492693322319,0.6221001221001221,False
liar2_finance,2,22,1,emotion_aware,50,1-2,2,0.1,1.0,0.6127555609251876,0.612942612942613,False
liar2_finance,2,22,1,emotion_aware,51,1-2,2,1.0,0.05,0.6677905944986691,0.667887667887668,False
liar2_finance,2,22,1,emotion_aware,52,1-2,2,1.0,0.1,0.6751652474200825,0.6752136752136753,True
liar2_finance,2,22,1,emotion_aware,53,1-2,2,1.0,0.25,0.6665229867913948,0.6666666666666667,False
liar2_finance,2,22,1,emotion_aware,54,1-2,2,1.0,0.5,0.657314891574676,0.6575091575091575,False
liar2_finance,2,22,1,emotion_aware,55,1-2,2,1.0,1.0,0.658516209852974,0.6587301587301587,False
liar2_finance,2,22,1,emotion_aware,56,1-2,2,10.0,0.05,0.6495303274288782,0.6495726495726495,False
liar2_finance,2,22,1,emotion_aware,57,1-2,2,10.0,0.1,0.6513229290427782,0.6514041514041513,False
liar2_finance,2,22,1,emotion_aware,58,1-2,2,10.0,0.25,0.6525442147554129,0.6526251526251525,False
liar2_finance,2,22,1,emotion_aware,59,1-2,2,10.0,0.5,0.6525566492638438,0.6526251526251525,False
liar2_finance,2,22,1,emotion_aware,60,1-2,2,10.0,1.0,0.6531730883931767,0.6532356532356531,False
liar2_finance,2,22,2,text_only,1,1-1,1,0.1,,0.6416253224513346,0.6416361416361416,False
liar2_finance,2,22,2,text_only,2,1-1,1,1.0,,0.6440769501702364,0.6440781440781441,False
liar2_finance,2,22,2,text_only,3,1-1,1,10.0,,0.6397998067840275,0.6398046398046398,False
liar2_finance,2,22,2,text_only,4,1-1,2,0.1,,0.6397702688397293,0.6398046398046398,False
liar2_finance,2,22,2,text_only,5,1-1,2,1.0,,0.639190777255025,0.6391941391941391,False
liar2_finance,2,22,2,text_only,6,1-1,2,10.0,,0.6159537490378362,0.615995115995116,False
liar2_finance,2,22,2,text_only,7,1-2,1,0.1,,0.6500578095457896,0.6501831501831501,False
liar2_finance,2,22,2,text_only,8,1-2,1,1.0,,0.6504679647116407,0.6507936507936508,False
liar2_finance,2,22,2,text_only,9,1-2,1,10.0,,0.6511637534755959,0.6514041514041514,True
liar2_finance,2,22,2,text_only,10,1-2,2,0.1,,0.650785320800006,0.6507936507936508,False
liar2_finance,2,22,2,text_only,11,1-2,2,1.0,,0.6489609714371971,0.648962148962149,False
liar2_finance,2,22,2,text_only,12,1-2,2,10.0,,0.6440769501702364,0.6440781440781441,False
liar2_finance,2,22,2,emotion_aware,1,1-1,1,0.1,0.05,0.6489609714371971,0.648962148962149,False
liar2_finance,2,22,2,emotion_aware,2,1-1,1,0.1,0.1,0.6281883602324778,0.6282051282051282,False
liar2_finance,2,22,2,emotion_aware,3,1-1,1,0.1,0.25,0.6214535028485293,0.6214896214896215,False
liar2_finance,2,22,2,emotion_aware,4,1-1,1,0.1,0.5,0.6190016103059581,0.6190476190476191,False
liar2_finance,2,22,2,emotion_aware,5,1-1,1,0.1,1.0,0.6066258949880668,0.6068376068376069,False
liar2_finance,2,22,2,emotion_aware,6,1-1,1,1.0,0.05,0.6434655173184924,0.6434676434676435,False
liar2_finance,2,22,2,emotion_aware,7,1-1,1,1.0,0.1,0.6391778668265917,0.6391941391941391,False
liar2_finance,2,22,2,emotion_aware,8,1-1,1,1.0,0.25,0.6385787891799055,0.6385836385836385,False
liar2_finance,2,22,2,emotion_aware,9,1-1,1,1.0,0.5,0.638583099767428,0.6385836385836385,False
liar2_finance,2,22,2,emotion_aware,10,1-1,1,1.0,1.0,0.6367509182697952,0.6367521367521367,False
liar2_finance,2,22,2,emotion_aware,11,1-1,1,10.0,0.05,0.6459091180153855,0.645909645909646,False
liar2_finance,2,22,2,emotion_aware,12,1-1,1,10.0,0.1,0.6446865258208263,0.6446886446886447,False
liar2_finance,2,22,2,emotion_aware,13,1-1,1,10.0,0.25,0.6434676434676435,0.6434676434676435,False
liar2_finance,2,22,2,emotion_aware,14,1-1,1,10.0,0.5,0.6434676434676435,0.6434676434676435,False
liar2_finance,2,22,2,emotion_aware,15,1-1,1,10.0,1.0,0.6428570097460234,0.6428571428571429,False
liar2_finance,2,22,2,emotion_aware,16,1-1,2,0.1,0.05,0.6477189582071472,0.6477411477411477,False
liar2_finance,2,22,2,emotion_aware,17,1-1,2,0.1,0.1,0.6306304728089476,0.6306471306471306,False
liar2_finance,2,22,2,emotion_aware,18,1-1,2,0.1,0.25,0.6178123732735383,0.6178266178266179,False
liar2_finance,2,22,2,emotion_aware,19,1-1,2,0.1,0.5,0.6208167962236678,0.6208791208791209,False
liar2_finance,2,22,2,emotion_aware,20,1-1,2,0.1,1.0,0.607847553699284,0.6080586080586081,False
liar2_finance,2,22,2,emotion_aware,21,1-1,2,1.0,0.05,0.645890640724589,0.6459096459096458,False
liar2_finance,2,22,2,emotion_aware,22,1-1,2,1.0,0.1,0.6428186696138857,0.6428571428571428,False
liar2_finance,2,22,2,emotion_aware,23,1-1,2,1.0,0.25,0.6416253224513346,0.6416361416361416,False
liar2_finance,2,22,2,emotion_aware,24,1-1,2,1.0,0.5,0.6404150063938595,0.6404151404151404,False
liar2_finance,2,22,2,emotion_aware,25,1-1,2,1.0,1.0,0.6367509182697952,0.6367521367521367,False
liar2_finance,2,22,2,emotion_aware,26,1-1,2,10.0,0.05,0.6268972147900831,0.626984126984127,False
liar2_finance,2,22,2,emotion_aware,27,1-1,2,10.0,0.1,0.6201870814488747,0.6202686202686203,False
liar2_finance,2,22,2,emotion_aware,28,1-1,2,10.0,0.25,0.6251252400434166,0.6251526251526252,False
liar2_finance,2,22,2,emotion_aware,29,1-1,2,10.0,0.5,0.6220594128051201,0.6221001221001221,False
liar2_finance,2,22,2,emotion_aware,30,1-1,2,10.0,1.0,0.6214439076757917,0.6214896214896215,False
