dataset,repetition,seed,model,parameter_index,ngram_range,min_df,C,affect_weight,inner_macro_f1,inner_balanced_accuracy,selected
factors_finance,9,99,emotion_aware,51,1-2,2,1.0,0.05,0.6320974965127377,0.632183908045977,False
factors_finance,9,99,emotion_aware,52,1-2,2,1.0,0.1,0.6336142112206613,0.6340996168582376,False
factors_finance,9,99,emotion_aware,53,1-2,2,1.0,0.25,0.6198861379584271,0.6206896551724137,False
factors_finance,9,99,emotion_aware,54,1-2,2,1.0,0.5,0.6274281846008948,0.6283524904214559,False
factors_finance,9,99,emotion_aware,55,1-2,2,1.0,1.0,0.6235872380503885,0.6245210727969348,False
factors_finance,9,99,emotion_aware,56,1-2,2,10.0,0.05,0.6628154498876933,0.6628352490421456,True
factors_finance,9,99,emotion_aware,57,1-2,2,10.0,0.1,0.6471781007096993,0.6475095785440612,False
factors_finance,9,99,emotion_aware,58,1-2,2,10.0,0.25,0.645300981785726,0.6455938697318008,False
factors_finance,9,99,emotion_aware,59,1-2,2,10.0,0.5,0.6397145206766917,0.6398467432950192,False
factors_finance,9,99,emotion_aware,60,1-2,2,10.0,1.0,0.6319894249834765,0.632183908045977,False
factors_finance,10,110,text_only,1,1-1,1,0.1,,0.6360153256704981,0.6360153256704981,True
factors_finance,10,110,text_only,2,1-1,1,1.0,,0.6320488721804511,0.632183908045977,False
factors_finance,10,110,text_only,3,1-1,1,10.0,,0.6090519266917294,0.6091954022988506,False
factors_finance,10,110,text_only,4,1-1,2,0.1,,0.6243225380039656,0.6245210727969348,False
factors_finance,10,110,text_only,5,1-1,2,1.0,,0.6187725472781789,0.6187739463601533,False
factors_finance,10,110,text_only,6,1-1,2,10.0,,0.6110754278625408,0.6111111111111112,False
factors_finance,10,110,text_only,7,1-2,1,0.1,,0.6282160479323309,0.6283524904214559,False
factors_finance,10,110,text_only,8,1-2,1,1.0,,0.6320488721804511,0.632183908045977,False
factors_finance,10,110,text_only,9,1-2,1,10.0,,0.6244990237385675,0.6245210727969348,False
factors_finance,10,110,text_only,10,1-2,2,0.1,,0.629875640625287,0.6302681992337165,False
factors_finance,10,110,text_only,11,1-2,2,1.0,,0.6283033826638478,0.6283524904214559,False
factors_finance,10,110,text_only,12,1-2,2,10.0,,0.6226039789638254,0.6226053639846744,False
factors_finance,10,110,emotion_aware,1,1-1,1,0.1,0.05,0.632183908045977,0.632183908045977,False
factors_finance,10,110,emotion_aware,2,1-1,1,0.1,0.1,0.5937206296992481,0.5938697318007662,False
factors_finance,10,110,emotion_aware,3,1-1,1,0.1,0.25,0.5704776878205033,0.5708812260536398,False
factors_finance,10,110,emotion_aware,4,1-1,1,0.1,0.5,0.5644291527442353,0.5651340996168582,False
factors_finance,10,110,emotion_aware,5,1-1,1,0.1,1.0,0.5608369000165323,0.5613026819923372,False
factors_finance,10,110,emotion_aware,6,1-1,1,1.0,0.05,0.6262708223951123,0.6264367816091954,False
factors_finance,10,110,emotion_aware,7,1-1,1,1.0,0.1,0.6206896551724138,0.6206896551724138,False
factors_finance,10,110,emotion_aware,8,1-1,1,1.0,0.25,0.6187053792647788,0.6187739463601533,False
factors_finance,10,110,emotion_aware,9,1-1,1,1.0,0.5,0.5955345831114702,0.5957854406130269,False
factors_finance,10,110,emotion_aware,10,1-1,1,1.0,1.0,0.5898215465961666,0.5900383141762452,False
factors_finance,10,110,emotion_aware,11,1-1,1,10.0,0.05,0.6206005432787607,0.6206896551724138,False
factors_finance,10,110,emotion_aware,12,1-1,1,10.0,0.1,0.6070359693737033,0.60727969348659,False
factors_finance,10,110,emotion_aware,13,1-1,1,10.0,0.25,0.6225928984310487,0.6226053639846743,False
factors_finance,10,110,emotion_aware,14,1-1,1,10.0,0.5,0.6283033826638478,0.6283524904214559,False
factors_finance,10,110,emotion_aware,15,1-1,1,10.0,1.0,0.6283470346447446,0.6283524904214559,False
factors_finance,10,110,emotion_aware,16,1-1,2,0.1,0.05,0.6359939515833052,0.6360153256704981,False
factors_finance,10,110,emotion_aware,17,1-1,2,0.1,0.1,0.5957483511280597,0.5957854406130267,False
factors_finance,10,110,emotion_aware,18,1-1,2,0.1,0.25,0.5819827497538828,0.5823754789272031,False
factors_finance,10,110,emotion_aware,19,1-1,2,0.1,0.5,0.5696429885903571,0.5708812260536399,False
factors_finance,10,110,emotion_aware,20,1-1,2,0.1,1.0,0.5704776878205033,0.5708812260536398,False
factors_finance,10,110,emotion_aware,21,1-1,2,1.0,0.05,0.6225928984310487,0.6226053639846743,False
factors_finance,10,110,emotion_aware,22,1-1,2,1.0,0.1,0.6264354106494717,0.6264367816091954,False
factors_finance,10,110,emotion_aware,23,1-1,2,1.0,0.25,0.6187389662297813,0.6187739463601533,False
factors_finance,10,110,emotion_aware,24,1-1,2,1.0,0.5,0.6091035900447838,0.6091954022988506,False
factors_finance,10,110,emotion_aware,25,1-1,2,1.0,1.0,0.6013862781954887,0.6015325670498084,False
factors_finance,10,110,emotion_aware,26,1-1,2,10.0,0.05,0.6149411155925324,0.6149425287356322,False
factors_finance,10,110,emotion_aware,27,1-1,2,10.0,0.1,0.6149411155925324,0.6149425287356322,False
factors_finance,10,110,emotion_aware,28,1-1,2,10.0,0.25,0.6168526130358192,0.6168582375478927,False
factors_finance,10,110,emotion_aware,29,1-1,2,10.0,0.5,0.6091896652965355,0.6091954022988506,False
factors_finance,10,110,emotion_aware,30,1-1,2,10.0,1.0,0.603446820535593,0.603448275862069,False
factors_finance,10,110,emotion_aware,31,1-2,1,0.1,0.05,0.6358816964285714,0.6360153256704981,False
factors_finance,10,110,emotion_aware,32,1-2,1,0.1,0.1,0.6030272414996601,0.603448275862069,False
factors_finance,10,110,emotion_aware,33,1-2,1,0.1,0.25,0.5645572039114666,0.5651340996168582,False
factors_finance,10,110,emotion_aware,34,1-2,1,0.1,0.5,0.5567538955238693,0.5574712643678161,False
factors_finance,10,110,emotion_aware,35,1-2,1,0.1,1.0,0.5665343915343916,0.5670498084291188,False
factors_finance,10,110,emotion_aware,36,1-2,1,1.0,0.05,0.6435944497467145,0.6436781609195402,False
factors_finance,10,110,emotion_aware,37,1-2,1,1.0,0.1,0.6206005432787607,0.6206896551724138,False
factors_finance,10,110,emotion_aware,38,1-2,1,1.0,0.25,0.6086208670851649,0.6091954022988506,False
factors_finance,10,110,emotion_aware,39,1-2,1,1.0,0.5,0.5837397059417984,0.5842911877394636,False
factors_finance,10,110,emotion_aware,40,1-2,1,1.0,1.0,0.5819827497538828,0.5823754789272031,False
factors_finance,10,110,emotion_aware,41,1-2,1,10.0,0.05,0.6435944497467145,0.6436781609195402,False
factors_finance,10,110,emotion_aware,42,1-2,1,10.0,0.1,0.6359298142573966,0.6360153256704981,False
factors_finance,10,110,emotion_aware,43,1-2,1,10.0,0.25,0.6263257012587967,0.6264367816091954,False
factors_finance,10,110,emotion_aware,44,1-2,1,10.0,0.5,0.6223711510566807,0.6226053639846744,False
factors_finance,10,110,emotion_aware,45,1-2,1,10.0,1.0,0.6243832236842105,0.6245210727969348,False
factors_finance,10,110,emotion_aware,46,1-2,2,0.1,0.05,0.6493622331932387,0.6494252873563219,True
factors_finance,10,110,emotion_aware,47,1-2,2,0.1,0.1,0.5938458828192669,0.5938697318007662,False
factors_finance,10,110,emotion_aware,48,1-2,2,0.1,0.25,0.5666426671760436,0.5670498084291188,False
factors_finance,10,110,emotion_aware,49,1-2,2,0.1,0.5,0.5718148010549586,0.5727969348659003,False
factors_finance,10,110,emotion_aware,50,1-2,2,0.1,1.0,0.5666426671760436,0.5670498084291188,False
factors_finance,10,110,emotion_aware,51,1-2,2,1.0,0.05,0.6358816964285714,0.6360153256704981,False
factors_finance,10,110,emotion_aware,52,1-2,2,1.0,0.1,0.6340875309661437,0.6340996168582376,False
factors_finance,10,110,emotion_aware,53,1-2,2,1.0,0.25,0.6129756871035941,0.6130268199233717,False
factors_finance,10,110,emotion_aware,54,1-2,2,1.0,0.5,0.6052712723001248,0.6053639846743295,False
factors_finance,10,110,emotion_aware,55,1-2,2,1.0,1.0,0.5995448455594913,0.5996168582375478,False
factors_finance,10,110,emotion_aware,56,1-2,2,10.0,0.05,0.6245210727969349,0.6245210727969349,False
factors_finance,10,110,emotion_aware,57,1-2,2,10.0,0.1,0.6264354106494717,0.6264367816091954,False
factors_finance,10,110,emotion_aware,58,1-2,2,10.0,0.25,0.6340875309661437,0.6340996168582376,False
factors_finance,10,110,emotion_aware,59,1-2,2,10.0,0.5,0.6340982740207646,0.6340996168582376,False
factors_finance,10,110,emotion_aware,60,1-2,2,10.0,1.0,0.6340982740207646,0.6340996168582376,False
