dataset,repetition,outer_seed,outer_fold,model,candidate_index,classifier,representation,C,affect_weight,inner_macro_f1,inner_balanced_accuracy,selected,evaluation_stage
liar2_finance,3,33,0,emotion_aware,42,linear_svm,word,10.0,0.1,0.6225585037609348,0.62255859375,False,rfc_complete_source_tuning
liar2_finance,3,33,0,emotion_aware,43,linear_svm,word,10.0,0.25,0.6220703125,0.6220703125,False,rfc_complete_source_tuning
liar2_finance,3,33,0,emotion_aware,44,linear_svm,word,10.0,0.5,0.6225577838468682,0.62255859375,False,rfc_complete_source_tuning
liar2_finance,3,33,0,emotion_aware,45,linear_svm,word,10.0,1.0,0.6225577838468682,0.62255859375,False,rfc_complete_source_tuning
liar2_finance,3,33,0,emotion_aware,46,linear_svm,word_char,0.1,0.05,0.6542493933798281,0.654296875,False,rfc_complete_source_tuning
liar2_finance,3,33,0,emotion_aware,47,linear_svm,word_char,0.1,0.1,0.6508348683465375,0.65087890625,False,rfc_complete_source_tuning
liar2_finance,3,33,0,emotion_aware,48,linear_svm,word_char,0.1,0.25,0.6532554989603007,0.6533203125,False,rfc_complete_source_tuning
liar2_finance,3,33,0,emotion_aware,49,linear_svm,word_char,0.1,0.5,0.6556723182569937,0.65576171875,False,rfc_complete_source_tuning
liar2_finance,3,33,0,emotion_aware,50,linear_svm,word_char,0.1,1.0,0.6561660561660562,0.65625,False,rfc_complete_source_tuning
liar2_finance,3,33,0,emotion_aware,51,linear_svm,word_char,1.0,0.05,0.6376866742771692,0.6376953125,False,rfc_complete_source_tuning
liar2_finance,3,33,0,emotion_aware,52,linear_svm,word_char,1.0,0.1,0.6342577238053932,0.63427734375,False,rfc_complete_source_tuning
liar2_finance,3,33,0,emotion_aware,53,linear_svm,word_char,1.0,0.25,0.6376607571370256,0.6376953125,False,rfc_complete_source_tuning
liar2_finance,3,33,0,emotion_aware,54,linear_svm,word_char,1.0,0.5,0.6391352916000539,0.63916015625,False,rfc_complete_source_tuning
liar2_finance,3,33,0,emotion_aware,55,linear_svm,word_char,1.0,1.0,0.6376673231632006,0.6376953125,False,rfc_complete_source_tuning
liar2_finance,3,33,0,emotion_aware,56,linear_svm,word_char,10.0,0.05,0.6269442306573547,0.626953125,False,rfc_complete_source_tuning
liar2_finance,3,33,0,emotion_aware,57,linear_svm,word_char,10.0,0.1,0.6283980344671619,0.62841796875,False,rfc_complete_source_tuning
liar2_finance,3,33,0,emotion_aware,58,linear_svm,word_char,10.0,0.25,0.6308241676490449,0.630859375,False,rfc_complete_source_tuning
liar2_finance,3,33,0,emotion_aware,59,linear_svm,word_char,10.0,0.5,0.632784133448419,0.6328125,False,rfc_complete_source_tuning
liar2_finance,3,33,0,emotion_aware,60,linear_svm,word_char,10.0,1.0,0.632784133448419,0.6328125,False,rfc_complete_source_tuning
liar2_finance,4,44,0,text_only,1,logistic_regression,word,0.1,,0.6468695199875796,0.64697265625,False,rfc_complete_source_tuning
liar2_finance,4,44,0,text_only,2,logistic_regression,word,1.0,,0.652730606792765,0.65283203125,False,rfc_complete_source_tuning
liar2_finance,4,44,0,text_only,3,logistic_regression,word,10.0,,0.6497479400494459,0.64990234375,False,rfc_complete_source_tuning
liar2_finance,4,44,0,text_only,4,logistic_regression,word_char,0.1,,0.6552336533279921,0.6552734375,False,rfc_complete_source_tuning
liar2_finance,4,44,0,text_only,5,logistic_regression,word_char,1.0,,0.6567198662686135,0.65673828125,False,rfc_complete_source_tuning
liar2_finance,4,44,0,text_only,6,logistic_regression,word_char,10.0,,0.6376607571370256,0.6376953125,False,rfc_complete_source_tuning
liar2_finance,4,44,0,text_only,7,linear_svm,word,0.1,,0.6527186803515914,0.65283203125,False,rfc_complete_source_tuning
liar2_finance,4,44,0,text_only,8,linear_svm,word,1.0,,0.6482895810177124,0.6484375,False,rfc_complete_source_tuning
liar2_finance,4,44,0,text_only,9,linear_svm,word,10.0,,0.6288464308231441,0.62890625,False,rfc_complete_source_tuning
liar2_finance,4,44,0,text_only,10,linear_svm,word_char,0.1,,0.6572147939039045,0.6572265625,True,rfc_complete_source_tuning
liar2_finance,4,44,0,text_only,11,linear_svm,word_char,1.0,,0.6347624901413071,0.634765625,False,rfc_complete_source_tuning
liar2_finance,4,44,0,text_only,12,linear_svm,word_char,10.0,,0.62841717141975,0.62841796875,False,rfc_complete_source_tuning
liar2_finance,4,44,0,emotion_aware,1,logistic_regression,word,0.1,0.05,0.6493575491197598,0.6494140625,False,rfc_complete_source_tuning
liar2_finance,4,44,0,emotion_aware,2,logistic_regression,word,0.1,0.1,0.6366906852202443,0.63671875,False,rfc_complete_source_tuning
liar2_finance,4,44,0,emotion_aware,3,logistic_regression,word,0.1,0.25,0.6244464448591,0.62451171875,False,rfc_complete_source_tuning
liar2_finance,4,44,0,emotion_aware,4,logistic_regression,word,0.1,0.5,0.6243891212241545,0.62451171875,False,rfc_complete_source_tuning
liar2_finance,4,44,0,emotion_aware,5,logistic_regression,word,0.1,1.0,0.6140631097651155,0.6142578125,False,rfc_complete_source_tuning
liar2_finance,4,44,0,emotion_aware,6,logistic_regression,word,1.0,0.05,0.661533214967513,0.66162109375,False,rfc_complete_source_tuning
liar2_finance,4,44,0,emotion_aware,7,logistic_regression,word,1.0,0.1,0.6591247483086244,0.6591796875,False,rfc_complete_source_tuning
liar2_finance,4,44,0,emotion_aware,8,logistic_regression,word,1.0,0.25,0.6595899739181841,0.65966796875,False,rfc_complete_source_tuning
liar2_finance,4,44,0,emotion_aware,9,logistic_regression,word,1.0,0.5,0.6639904001617778,0.6640625,False,rfc_complete_source_tuning
liar2_finance,4,44,0,emotion_aware,10,logistic_regression,word,1.0,1.0,0.6634868472043527,0.66357421875,False,rfc_complete_source_tuning
liar2_finance,4,44,0,emotion_aware,11,logistic_regression,word,10.0,0.05,0.6497753401499672,0.64990234375,False,rfc_complete_source_tuning
liar2_finance,4,44,0,emotion_aware,12,logistic_regression,word,10.0,0.1,0.6542124542124542,0.654296875,False,rfc_complete_source_tuning
liar2_finance,4,44,0,emotion_aware,13,logistic_regression,word,10.0,0.25,0.6576259504938335,0.65771484375,False,rfc_complete_source_tuning
liar2_finance,4,44,0,emotion_aware,14,logistic_regression,word,10.0,0.5,0.6566694400308289,0.65673828125,False,rfc_complete_source_tuning
liar2_finance,4,44,0,emotion_aware,15,logistic_regression,word,10.0,1.0,0.6561660561660562,0.65625,False,rfc_complete_source_tuning
liar2_finance,4,44,0,emotion_aware,16,logistic_regression,word_char,0.1,0.05,0.6669464495551451,0.6669921875,True,rfc_complete_source_tuning
liar2_finance,4,44,0,emotion_aware,17,logistic_regression,word_char,0.1,0.1,0.6610937045462133,0.6611328125,False,rfc_complete_source_tuning
liar2_finance,4,44,0,emotion_aware,18,logistic_regression,word_char,0.1,0.25,0.6473748473748474,0.6474609375,False,rfc_complete_source_tuning
liar2_finance,4,44,0,emotion_aware,19,logistic_regression,word_char,0.1,0.5,0.6394820302034554,0.6396484375,False,rfc_complete_source_tuning
liar2_finance,4,44,0,emotion_aware,20,logistic_regression,word_char,0.1,1.0,0.6369992339994508,0.63720703125,False,rfc_complete_source_tuning
liar2_finance,4,44,0,emotion_aware,21,logistic_regression,word_char,1.0,0.05,0.6522588522588523,0.65234375,False,rfc_complete_source_tuning
liar2_finance,4,44,0,emotion_aware,22,logistic_regression,word_char,1.0,0.1,0.6571713084708515,0.6572265625,False,rfc_complete_source_tuning
liar2_finance,4,44,0,emotion_aware,23,logistic_regression,word_char,1.0,0.25,0.6625911402421855,0.66259765625,False,rfc_complete_source_tuning
liar2_finance,4,44,0,emotion_aware,24,logistic_regression,word_char,1.0,0.5,0.663053803806668,0.6630859375,False,rfc_complete_source_tuning
liar2_finance,4,44,0,emotion_aware,25,logistic_regression,word_char,1.0,1.0,0.6625550965418985,0.66259765625,False,rfc_complete_source_tuning
liar2_finance,4,44,0,emotion_aware,26,logistic_regression,word_char,10.0,0.05,0.6439980685659101,0.64404296875,False,rfc_complete_source_tuning
liar2_finance,4,44,0,emotion_aware,27,logistic_regression,word_char,10.0,0.1,0.6420522081908732,0.64208984375,False,rfc_complete_source_tuning
liar2_finance,4,44,0,emotion_aware,28,logistic_regression,word_char,10.0,0.25,0.6440123292090523,0.64404296875,False,rfc_complete_source_tuning
liar2_finance,4,44,0,emotion_aware,29,logistic_regression,word_char,10.0,0.5,0.6445095525849966,0.64453125,False,rfc_complete_source_tuning
liar2_finance,4,44,0,emotion_aware,30,logistic_regression,word_char,10.0,1.0,0.6450052275379786,0.64501953125,False,rfc_complete_source_tuning
liar2_finance,4,44,0,emotion_aware,31,linear_svm,word,0.1,0.05,0.6634971191242882,0.66357421875,False,rfc_complete_source_tuning
liar2_finance,4,44,0,emotion_aware,32,linear_svm,word,0.1,0.1,0.6600625592037295,0.66015625,False,rfc_complete_source_tuning
liar2_finance,4,44,0,emotion_aware,33,linear_svm,word,0.1,0.25,0.6595568497961452,0.65966796875,False,rfc_complete_source_tuning
liar2_finance,4,44,0,emotion_aware,34,linear_svm,word,0.1,0.5,0.6620162226565817,0.662109375,False,rfc_complete_source_tuning
liar2_finance,4,44,0,emotion_aware,35,linear_svm,word,0.1,1.0,0.6629573659385446,0.6630859375,False,rfc_complete_source_tuning
liar2_finance,4,44,0,emotion_aware,36,linear_svm,word,1.0,0.05,0.6506622725894464,0.65087890625,False,rfc_complete_source_tuning
liar2_finance,4,44,0,emotion_aware,37,linear_svm,word,1.0,0.1,0.6516873042085224,0.65185546875,False,rfc_complete_source_tuning
liar2_finance,4,44,0,emotion_aware,38,linear_svm,word,1.0,0.25,0.654659923969354,0.65478515625,False,rfc_complete_source_tuning
liar2_finance,4,44,0,emotion_aware,39,linear_svm,word,1.0,0.5,0.6570957549113889,0.6572265625,False,rfc_complete_source_tuning
liar2_finance,4,44,0,emotion_aware,40,linear_svm,word,1.0,1.0,0.6566006530995036,0.65673828125,False,rfc_complete_source_tuning
liar2_finance,4,44,0,emotion_aware,41,linear_svm,word,10.0,0.05,0.6356740876399778,0.6357421875,False,rfc_complete_source_tuning
liar2_finance,4,44,0,emotion_aware,42,linear_svm,word,10.0,0.1,0.6376369100931223,0.6376953125,False,rfc_complete_source_tuning
liar2_finance,4,44,0,emotion_aware,43,linear_svm,word,10.0,0.25,0.6375954294959301,0.6376953125,False,rfc_complete_source_tuning
liar2_finance,4,44,0,emotion_aware,44,linear_svm,word,10.0,0.5,0.6400192228117059,0.64013671875,False,rfc_complete_source_tuning
liar2_finance,4,44,0,emotion_aware,45,linear_svm,word,10.0,1.0,0.6385474354020884,0.638671875,False,rfc_complete_source_tuning
liar2_finance,4,44,0,emotion_aware,46,linear_svm,word_char,0.1,0.05,0.6532459071436951,0.6533203125,False,rfc_complete_source_tuning
liar2_finance,4,44,0,emotion_aware,47,linear_svm,word_char,0.1,0.1,0.6595997150803524,0.65966796875,False,rfc_complete_source_tuning
liar2_finance,4,44,0,emotion_aware,48,linear_svm,word_char,0.1,0.25,0.6625744066246783,0.66259765625,False,rfc_complete_source_tuning
liar2_finance,4,44,0,emotion_aware,49,linear_svm,word_char,0.1,0.5,0.6639996947671646,0.6640625,False,rfc_complete_source_tuning
liar2_finance,4,44,0,emotion_aware,50,linear_svm,word_char,0.1,1.0,0.662529990129876,0.66259765625,False,rfc_complete_source_tuning
liar2_finance,4,44,0,emotion_aware,51,linear_svm,word_char,1.0,0.05,0.6376828733286284,0.6376953125,False,rfc_complete_source_tuning
liar2_finance,4,44,0,emotion_aware,52,linear_svm,word_char,1.0,0.1,0.6366906852202443,0.63671875,False,rfc_complete_source_tuning
liar2_finance,4,44,0,emotion_aware,53,linear_svm,word_char,1.0,0.25,0.6406126614149198,0.640625,False,rfc_complete_source_tuning
liar2_finance,4,44,0,emotion_aware,54,linear_svm,word_char,1.0,0.5,0.6411029275546631,0.64111328125,False,rfc_complete_source_tuning
liar2_finance,4,44,0,emotion_aware,55,linear_svm,word_char,1.0,1.0,0.6415892574436836,0.6416015625,False,rfc_complete_source_tuning
liar2_finance,4,44,0,emotion_aware,56,linear_svm,word_char,10.0,0.05,0.6337764892135731,0.6337890625,False,rfc_complete_source_tuning
liar2_finance,4,44,0,emotion_aware,57,linear_svm,word_char,10.0,0.1,0.6347569169263106,0.634765625,False,rfc_complete_source_tuning
liar2_finance,4,44,0,emotion_aware,58,linear_svm,word_char,10.0,0.25,0.6352496450501937,0.63525390625,False,rfc_complete_source_tuning
liar2_finance,4,44,0,emotion_aware,59,linear_svm,word_char,10.0,0.5,0.6367173641867225,0.63671875,False,rfc_complete_source_tuning
liar2_finance,4,44,0,emotion_aware,60,linear_svm,word_char,10.0,1.0,0.6386715304103188,0.638671875,False,rfc_complete_source_tuning
liar2_finance,5,55,0,text_only,1,logistic_regression,word,0.1,,0.6469685319562115,0.64697265625,False,rfc_complete_source_tuning
liar2_finance,5,55,0,text_only,2,logistic_regression,word,1.0,,0.6606308571374073,0.66064453125,False,rfc_complete_source_tuning
liar2_finance,5,55,0,text_only,3,logistic_regression,word,10.0,,0.6528081086977515,0.65283203125,False,rfc_complete_source_tuning
liar2_finance,5,55,0,text_only,4,logistic_regression,word_char,0.1,,0.6640163596685336,0.6640625,False,rfc_complete_source_tuning
liar2_finance,5,55,0,text_only,5,logistic_regression,word_char,1.0,,0.6732830580113627,0.67333984375,False,rfc_complete_source_tuning
liar2_finance,5,55,0,text_only,6,logistic_regression,word_char,10.0,,0.6577108449533946,0.65771484375,False,rfc_complete_source_tuning
liar2_finance,5,55,0,text_only,7,linear_svm,word,0.1,,0.6606347410210761,0.66064453125,False,rfc_complete_source_tuning
liar2_finance,5,55,0,text_only,8,linear_svm,word,1.0,,0.6474444625651032,0.6474609375,False,rfc_complete_source_tuning
liar2_finance,5,55,0,text_only,9,linear_svm,word,10.0,,0.6274306581281741,0.62744140625,False,rfc_complete_source_tuning
liar2_finance,5,55,0,text_only,10,linear_svm,word_char,0.1,,0.6732911603391676,0.67333984375,True,rfc_complete_source_tuning
liar2_finance,5,55,0,text_only,11,linear_svm,word_char,1.0,,0.6479451058650463,0.64794921875,False,rfc_complete_source_tuning
liar2_finance,5,55,0,text_only,12,linear_svm,word_char,10.0,,0.633787665510809,0.6337890625,False,rfc_complete_source_tuning
liar2_finance,5,55,0,emotion_aware,1,logistic_regression,word,0.1,0.05,0.6576716681271646,0.65771484375,False,rfc_complete_source_tuning
liar2_finance,5,55,0,emotion_aware,2,logistic_regression,word,0.1,0.1,0.6327900872856009,0.6328125,False,rfc_complete_source_tuning
liar2_finance,5,55,0,emotion_aware,3,logistic_regression,word,0.1,0.25,0.6234876692240285,0.62353515625,False,rfc_complete_source_tuning
liar2_finance,5,55,0,emotion_aware,4,logistic_regression,word,0.1,0.5,0.6243138573911136,0.62451171875,False,rfc_complete_source_tuning
liar2_finance,5,55,0,emotion_aware,5,logistic_regression,word,0.1,1.0,0.6141249648211484,0.6142578125,False,rfc_complete_source_tuning
liar2_finance,5,55,0,emotion_aware,6,logistic_regression,word,1.0,0.05,0.6669807541915425,0.6669921875,False,rfc_complete_source_tuning
liar2_finance,5,55,0,emotion_aware,7,logistic_regression,word,1.0,0.1,0.6674226644330912,0.66748046875,False,rfc_complete_source_tuning
liar2_finance,5,55,0,emotion_aware,8,logistic_regression,word,1.0,0.25,0.6644739054258142,0.66455078125,False,rfc_complete_source_tuning
liar2_finance,5,55,0,emotion_aware,9,logistic_regression,word,1.0,0.5,0.661050061050061,0.6611328125,False,rfc_complete_source_tuning
liar2_finance,5,55,0,emotion_aware,10,logistic_regression,word,1.0,1.0,0.6624990848014073,0.66259765625,False,rfc_complete_source_tuning
liar2_finance,5,55,0,emotion_aware,11,logistic_regression,word,10.0,0.05,0.6586815596744349,0.65869140625,False,rfc_complete_source_tuning
liar2_finance,5,55,0,emotion_aware,12,logistic_regression,word,10.0,0.1,0.659176762190685,0.6591796875,False,rfc_complete_source_tuning
liar2_finance,5,55,0,emotion_aware,13,logistic_regression,word,10.0,0.25,0.6577010515875145,0.65771484375,False,rfc_complete_source_tuning
liar2_finance,5,55,0,emotion_aware,14,logistic_regression,word,10.0,0.5,0.6562234440793708,0.65625,False,rfc_complete_source_tuning
liar2_finance,5,55,0,emotion_aware,15,logistic_regression,word,10.0,1.0,0.6557320879182191,0.65576171875,False,rfc_complete_source_tuning
liar2_finance,5,55,0,emotion_aware,16,logistic_regression,word_char,0.1,0.05,0.672340704551605,0.67236328125,False,rfc_complete_source_tuning
liar2_finance,5,55,0,emotion_aware,17,logistic_regression,word_char,0.1,0.1,0.6596172477674138,0.65966796875,False,rfc_complete_source_tuning
liar2_finance,5,55,0,emotion_aware,18,logistic_regression,word_char,0.1,0.25,0.6561660561660562,0.65625,False,rfc_complete_source_tuning
liar2_finance,5,55,0,emotion_aware,19,logistic_regression,word_char,0.1,0.5,0.648823215589308,0.64892578125,False,rfc_complete_source_tuning
liar2_finance,5,55,0,emotion_aware,20,logistic_regression,word_char,0.1,1.0,0.6346119536128456,0.634765625,False,rfc_complete_source_tuning
liar2_finance,5,55,0,emotion_aware,21,logistic_regression,word_char,1.0,0.05,0.6752798848868717,0.67529296875,False,rfc_complete_source_tuning
liar2_finance,5,55,0,emotion_aware,22,logistic_regression,word_char,1.0,0.1,0.6723288290533096,0.67236328125,False,rfc_complete_source_tuning
liar2_finance,5,55,0,emotion_aware,23,logistic_regression,word_char,1.0,0.25,0.6688644688644689,0.6689453125,False,rfc_complete_source_tuning
liar2_finance,5,55,0,emotion_aware,24,logistic_regression,word_char,1.0,0.5,0.6697694477202383,0.669921875,False,rfc_complete_source_tuning
liar2_finance,5,55,0,emotion_aware,25,logistic_regression,word_char,1.0,1.0,0.6707464611885217,0.6708984375,False,rfc_complete_source_tuning
liar2_finance,5,55,0,emotion_aware,26,logistic_regression,word_char,10.0,0.05,0.6669909171711623,0.6669921875,False,rfc_complete_source_tuning
liar2_finance,5,55,0,emotion_aware,27,logistic_regression,word_char,10.0,0.1,0.6625956451633284,0.66259765625,False,rfc_complete_source_tuning
liar2_finance,5,55,0,emotion_aware,28,logistic_regression,word_char,10.0,0.25,0.6625975758069934,0.66259765625,False,rfc_complete_source_tuning
liar2_finance,5,55,0,emotion_aware,29,logistic_regression,word_char,10.0,0.5,0.6616190768425276,0.66162109375,False,rfc_complete_source_tuning
liar2_finance,5,55,0,emotion_aware,30,logistic_regression,word_char,10.0,1.0,0.6606438030705994,0.66064453125,False,rfc_complete_source_tuning
liar2_finance,5,55,0,emotion_aware,31,linear_svm,word,0.1,0.05,0.6669718610755051,0.6669921875,False,rfc_complete_source_tuning
liar2_finance,5,55,0,emotion_aware,32,linear_svm,word,0.1,0.1,0.668891947497489,0.6689453125,False,rfc_complete_source_tuning
liar2_finance,5,55,0,emotion_aware,33,linear_svm,word,0.1,0.25,0.663464375193033,0.66357421875,False,rfc_complete_source_tuning
liar2_finance,5,55,0,emotion_aware,34,linear_svm,word,0.1,0.5,0.6610280734021972,0.6611328125,False,rfc_complete_source_tuning
liar2_finance,5,55,0,emotion_aware,35,linear_svm,word,0.1,1.0,0.6605214245526181,0.66064453125,False,rfc_complete_source_tuning
liar2_finance,5,55,0,emotion_aware,36,linear_svm,word,1.0,0.05,0.6518487452860757,0.65185546875,False,rfc_complete_source_tuning
liar2_finance,5,55,0,emotion_aware,37,linear_svm,word,1.0,0.1,0.6533084097888493,0.6533203125,False,rfc_complete_source_tuning
