dataset,repetition,outer_seed,outer_fold,model,parameter_index,ngram_range,min_df,C,inner_macro_f1,inner_balanced_accuracy,selected
liar2_finance,3,33,2,text_only,8,1-2,1,1.0,0.6337333728034631,0.6343101343101343,False
liar2_finance,3,33,2,text_only,9,1-2,1,10.0,0.6352558486157689,0.6355311355311355,False
liar2_finance,3,33,2,text_only,10,1-2,2,0.1,0.6281550969682217,0.6282051282051282,False
liar2_finance,3,33,2,text_only,11,1-2,2,1.0,0.6410170780251809,0.641025641025641,True
liar2_finance,3,33,2,text_only,12,1-2,2,10.0,0.6214755134658048,0.6214896214896215,False
liar2_finance,3,33,2,emotion_aware,1,1-1,1,0.1,0.5969830767785487,0.5970695970695972,False
liar2_finance,3,33,2,emotion_aware,2,1-1,1,1.0,0.6348661991676867,0.6349206349206349,False
liar2_finance,3,33,2,emotion_aware,3,1-1,1,10.0,0.6294094165207127,0.6294261294261294,False
liar2_finance,3,33,2,emotion_aware,4,1-1,2,0.1,0.6000134212424715,0.6001221001221002,False
liar2_finance,3,33,2,emotion_aware,5,1-1,2,1.0,0.6336908959440621,0.6336996336996337,False
liar2_finance,3,33,2,emotion_aware,6,1-1,2,10.0,0.6200420370516782,0.6202686202686203,False
liar2_finance,3,33,2,emotion_aware,7,1-2,1,0.1,0.5883237351160512,0.5885225885225885,False
liar2_finance,3,33,2,emotion_aware,8,1-2,1,1.0,0.6326442880892009,0.6330891330891331,False
liar2_finance,3,33,2,emotion_aware,9,1-2,1,10.0,0.6385297490088138,0.6385836385836385,False
liar2_finance,3,33,2,emotion_aware,10,1-2,2,0.1,0.592146677262609,0.5921855921855922,False
liar2_finance,3,33,2,emotion_aware,11,1-2,2,1.0,0.6427739290543348,0.6428571428571428,True
liar2_finance,3,33,2,emotion_aware,12,1-2,2,10.0,0.6135207034093615,0.6135531135531136,False
liar2_finance,3,33,3,text_only,1,1-1,1,0.1,0.6202544667350492,0.6202686202686203,False
liar2_finance,3,33,3,text_only,2,1-1,1,1.0,0.627589630742808,0.6275946275946276,False
liar2_finance,3,33,3,text_only,3,1-1,1,10.0,0.6074444497038597,0.6074481074481075,False
liar2_finance,3,33,3,text_only,4,1-1,2,0.1,0.6244916003866279,0.6245421245421245,False
liar2_finance,3,33,3,text_only,5,1-1,2,1.0,0.6239226531692372,0.6239316239316239,False
liar2_finance,3,33,3,text_only,6,1-1,2,10.0,0.5995062258480035,0.5995115995115995,False
liar2_finance,3,33,3,text_only,7,1-2,1,0.1,0.625427929045382,0.6257631257631258,False
liar2_finance,3,33,3,text_only,8,1-2,1,1.0,0.6300281308392024,0.6306471306471306,False
liar2_finance,3,33,3,text_only,9,1-2,1,10.0,0.6276887855626216,0.6282051282051282,False
liar2_finance,3,33,3,text_only,10,1-2,2,0.1,0.6306304728089476,0.6306471306471306,True
liar2_finance,3,33,3,text_only,11,1-2,2,1.0,0.6275390994854331,0.6275946275946276,False
liar2_finance,3,33,3,text_only,12,1-2,2,10.0,0.6214755134658048,0.6214896214896215,False
liar2_finance,3,33,3,emotion_aware,1,1-1,1,0.1,0.60470776223518,0.605006105006105,False
liar2_finance,3,33,3,emotion_aware,2,1-1,1,1.0,0.6250095077590772,0.6251526251526252,False
liar2_finance,3,33,3,emotion_aware,3,1-1,1,10.0,0.6220932204495349,0.6221001221001221,False
liar2_finance,3,33,3,emotion_aware,4,1-1,2,0.1,0.6059296856904035,0.6062271062271063,False
liar2_finance,3,33,3,emotion_aware,5,1-1,2,1.0,0.6366924215025481,0.6367521367521367,False
liar2_finance,3,33,3,emotion_aware,6,1-1,2,10.0,0.622098854468913,0.6221001221001221,False
liar2_finance,3,33,3,emotion_aware,7,1-2,1,0.1,0.5943857115792834,0.5946275946275946,False
liar2_finance,3,33,3,emotion_aware,8,1-2,1,1.0,0.6452617932418869,0.6459096459096458,True
liar2_finance,3,33,3,emotion_aware,9,1-2,1,10.0,0.6394412649141527,0.6398046398046398,False
liar2_finance,3,33,3,emotion_aware,10,1-2,2,0.1,0.6023386709716829,0.6025641025641026,False
liar2_finance,3,33,3,emotion_aware,11,1-2,2,1.0,0.644612349522902,0.6446886446886446,False
liar2_finance,3,33,3,emotion_aware,12,1-2,2,10.0,0.62209998125263,0.6221001221001221,False
liar2_finance,3,33,4,text_only,1,1-1,1,0.1,0.6562665051483949,0.6562881562881563,False
liar2_finance,3,33,4,text_only,2,1-1,1,1.0,0.6623869966213132,0.6623931623931624,False
liar2_finance,3,33,4,text_only,3,1-1,1,10.0,0.636667500491161,0.6367521367521367,False
liar2_finance,3,33,4,text_only,4,1-1,2,0.1,0.6574804338272541,0.6575091575091575,False
liar2_finance,3,33,4,text_only,5,1-1,2,1.0,0.6629956242685372,0.663003663003663,False
liar2_finance,3,33,4,text_only,6,1-1,2,10.0,0.640344229202819,0.6404151404151404,False
liar2_finance,3,33,4,text_only,7,1-2,1,0.1,0.6702038016122176,0.6703296703296704,False
liar2_finance,3,33,4,text_only,8,1-2,1,1.0,0.6751046923655106,0.6752136752136753,False
liar2_finance,3,33,4,text_only,9,1-2,1,10.0,0.6682695589093669,0.6684981684981686,False
liar2_finance,3,33,4,text_only,10,1-2,2,0.1,0.6654411764705882,0.6654456654456654,False
liar2_finance,3,33,4,text_only,11,1-2,2,1.0,0.6764173096276418,0.6764346764346765,True
liar2_finance,3,33,4,text_only,12,1-2,2,10.0,0.6654411764705882,0.6654456654456654,False
liar2_finance,3,33,4,emotion_aware,1,1-1,1,0.1,0.6164592359490235,0.6166056166056166,False
liar2_finance,3,33,4,emotion_aware,2,1-1,1,1.0,0.6677271689957445,0.667887667887668,False
liar2_finance,3,33,4,emotion_aware,3,1-1,1,10.0,0.6445169344770649,0.6446886446886446,False
liar2_finance,3,33,4,emotion_aware,4,1-1,2,0.1,0.6195388641351904,0.6196581196581197,False
liar2_finance,3,33,4,emotion_aware,5,1-1,2,1.0,0.6647440736826211,0.6648351648351649,False
liar2_finance,3,33,4,emotion_aware,6,1-1,2,10.0,0.6495303274288782,0.6495726495726495,False
liar2_finance,3,33,4,emotion_aware,7,1-2,1,0.1,0.6090225563909775,0.6092796092796093,False
liar2_finance,3,33,4,emotion_aware,8,1-2,1,1.0,0.6680962536313412,0.6684981684981686,False
liar2_finance,3,33,4,emotion_aware,9,1-2,1,10.0,0.6756586834720837,0.6758241758241759,True
liar2_finance,3,33,4,emotion_aware,10,1-2,2,0.1,0.6128450682382134,0.612942612942613,False
liar2_finance,3,33,4,emotion_aware,11,1-2,2,1.0,0.6720280541619825,0.6721611721611722,False
liar2_finance,3,33,4,emotion_aware,12,1-2,2,10.0,0.6684772864930346,0.6684981684981686,False
liar2_finance,3,33,5,text_only,1,1-1,1,0.1,0.6384144997079491,0.6384146341463415,False
liar2_finance,3,33,5,text_only,2,1-1,1,1.0,0.6420666497865257,0.6420731707317073,False
liar2_finance,3,33,5,text_only,3,1-1,1,10.0,0.6317051261459021,0.6317073170731707,False
liar2_finance,3,33,5,text_only,4,1-1,2,0.1,0.6371949870594091,0.6371951219512195,False
liar2_finance,3,33,5,text_only,5,1-1,2,1.0,0.633529908895574,0.6335365853658537,False
liar2_finance,3,33,5,text_only,6,1-1,2,10.0,0.6146249762040739,0.6146341463414634,False
liar2_finance,3,33,5,text_only,7,1-2,1,0.1,0.6491918578285831,0.649390243902439,False
liar2_finance,3,33,5,text_only,8,1-2,1,1.0,0.6582677329427822,0.6585365853658537,True
liar2_finance,3,33,5,text_only,9,1-2,1,10.0,0.650944898648699,0.651219512195122,False
liar2_finance,3,33,5,text_only,10,1-2,2,0.1,0.6469500381284738,0.6469512195121951,False
liar2_finance,3,33,5,text_only,11,1-2,2,1.0,0.6499869864287042,0.65,False
liar2_finance,3,33,5,text_only,12,1-2,2,10.0,0.629861396947141,0.6298780487804878,False
liar2_finance,3,33,5,emotion_aware,1,1-1,1,0.1,0.6024011803621998,0.6024390243902439,False
liar2_finance,3,33,5,emotion_aware,2,1-1,1,1.0,0.6511774916371544,0.651219512195122,False
liar2_finance,3,33,5,emotion_aware,3,1-1,1,10.0,0.6310908400695878,0.6310975609756098,False
liar2_finance,3,33,5,emotion_aware,4,1-1,2,0.1,0.6066896227856771,0.6067073170731707,False
liar2_finance,3,33,5,emotion_aware,5,1-1,2,1.0,0.6493901135448072,0.649390243902439,False
liar2_finance,3,33,5,emotion_aware,6,1-1,2,10.0,0.6225293980943527,0.6225609756097561,False
liar2_finance,3,33,5,emotion_aware,7,1-2,1,0.1,0.5901244265133798,0.5902439024390244,False
liar2_finance,3,33,5,emotion_aware,8,1-2,1,1.0,0.6483704974271012,0.6487804878048781,False
liar2_finance,3,33,5,emotion_aware,9,1-2,1,10.0,0.6528318003630318,0.6530487804878049,True
liar2_finance,3,33,5,emotion_aware,10,1-2,2,0.1,0.6036373155017223,0.6036585365853658,False
liar2_finance,3,33,5,emotion_aware,11,1-2,2,1.0,0.6493431784977088,0.649390243902439,False
liar2_finance,3,33,5,emotion_aware,12,1-2,2,10.0,0.6292545082729132,0.6292682926829268,False
liar2_finance,4,44,1,text_only,1,1-1,1,0.1,0.6330660205935796,0.6330891330891331,False
liar2_finance,4,44,1,text_only,2,1-1,1,1.0,0.6343099980134497,0.6343101343101343,False
liar2_finance,4,44,1,text_only,3,1-1,1,10.0,0.6227100602301867,0.6227106227106227,False
liar2_finance,4,44,1,text_only,4,1-1,2,0.1,0.633664680175996,0.6336996336996337,False
liar2_finance,4,44,1,text_only,5,1-1,2,1.0,0.6361221066756122,0.6361416361416361,False
liar2_finance,4,44,1,text_only,6,1-1,2,10.0,0.6178266178266179,0.6178266178266179,False
liar2_finance,4,44,1,text_only,7,1-2,1,0.1,0.6403764041069722,0.6404151404151404,False
liar2_finance,4,44,1,text_only,8,1-2,1,1.0,0.6469959209849292,0.647130647130647,True
liar2_finance,4,44,1,text_only,9,1-2,1,10.0,0.6457385257675218,0.6459096459096458,False
liar2_finance,4,44,1,text_only,10,1-2,2,0.1,0.6361280742348704,0.6361416361416361,False
liar2_finance,4,44,1,text_only,11,1-2,2,1.0,0.6410122611578922,0.641025641025641,False
liar2_finance,4,44,1,text_only,12,1-2,2,10.0,0.6263686131386861,0.6263736263736264,False
liar2_finance,4,44,1,emotion_aware,1,1-1,1,0.1,0.599996719114847,0.6001221001221002,False
liar2_finance,4,44,1,emotion_aware,2,1-1,1,1.0,0.6391778668265917,0.6391941391941391,False
liar2_finance,4,44,1,emotion_aware,3,1-1,1,10.0,0.6306073420793177,0.6306471306471306,False
liar2_finance,4,44,1,emotion_aware,4,1-1,2,0.1,0.6000134212424715,0.6001221001221002,False
liar2_finance,4,44,1,emotion_aware,5,1-1,2,1.0,0.6410208243881494,0.641025641025641,False
liar2_finance,4,44,1,emotion_aware,6,1-1,2,10.0,0.6250967329246817,0.6251526251526252,False
liar2_finance,4,44,1,emotion_aware,7,1-2,1,0.1,0.5893909890552609,0.5897435897435898,False
liar2_finance,4,44,1,emotion_aware,8,1-2,1,1.0,0.6407894736842106,0.641025641025641,False
liar2_finance,4,44,1,emotion_aware,9,1-2,1,10.0,0.6488520816657054,0.6489621489621489,True
liar2_finance,4,44,1,emotion_aware,10,1-2,2,0.1,0.5926501901693572,0.5927960927960928,False
liar2_finance,4,44,1,emotion_aware,11,1-2,2,1.0,0.6361221066756122,0.6361416361416361,False
liar2_finance,4,44,1,emotion_aware,12,1-2,2,10.0,0.623297395517868,0.6233211233211233,False
liar2_finance,4,44,2,text_only,1,1-1,1,0.1,0.6446695739684669,0.6446886446886446,False
liar2_finance,4,44,2,text_only,2,1-1,1,1.0,0.6507749077490774,0.6507936507936508,False
liar2_finance,4,44,2,text_only,3,1-1,1,10.0,0.6385184301562686,0.6385836385836385,False
liar2_finance,4,44,2,text_only,4,1-1,2,0.1,0.6434543546194031,0.6434676434676434,False
liar2_finance,4,44,2,text_only,5,1-1,2,1.0,0.6489609714371971,0.648962148962149,False
liar2_finance,4,44,2,text_only,6,1-1,2,10.0,0.6288017938503376,0.6288156288156288,False
liar2_finance,4,44,2,text_only,7,1-2,1,0.1,0.6574941451990632,0.6581196581196581,False
liar2_finance,4,44,2,text_only,8,1-2,1,1.0,0.6681239946433215,0.6684981684981685,False
liar2_finance,4,44,2,text_only,9,1-2,1,10.0,0.6841111071736978,0.6843711843711844,True
liar2_finance,4,44,2,text_only,10,1-2,2,0.1,0.6469959209849292,0.647130647130647,False
liar2_finance,4,44,2,text_only,11,1-2,2,1.0,0.6623477317297646,0.6623931623931625,False
liar2_finance,4,44,2,text_only,12,1-2,2,10.0,0.6507056451612903,0.6507936507936507,False
liar2_finance,4,44,2,emotion_aware,1,1-1,1,0.1,0.6109532039128174,0.6111111111111112,False
liar2_finance,4,44,2,emotion_aware,2,1-1,1,1.0,0.6513665988880833,0.6514041514041514,False
liar2_finance,4,44,2,emotion_aware,3,1-1,1,10.0,0.6537778912699463,0.6538461538461537,False
liar2_finance,4,44,2,emotion_aware,4,1-1,2,0.1,0.6145981514785301,0.6147741147741148,False
liar2_finance,4,44,2,emotion_aware,5,1-1,2,1.0,0.6489327084682195,0.6489621489621489,False
liar2_finance,4,44,2,emotion_aware,6,1-1,2,10.0,0.6343089076363149,0.6343101343101343,False
liar2_finance,4,44,2,emotion_aware,7,1-2,1,0.1,0.6010419918695094,0.6013431013431013,False
liar2_finance,4,44,2,emotion_aware,8,1-2,1,1.0,0.6533654210410615,0.6538461538461539,False
liar2_finance,4,44,2,emotion_aware,9,1-2,1,10.0,0.673524932815766,0.673992673992674,True
liar2_finance,4,44,2,emotion_aware,10,1-2,2,0.1,0.6102908711217183,0.6105006105006106,False
liar2_finance,4,44,2,emotion_aware,11,1-2,2,1.0,0.6591938216659308,0.6593406593406593,False
liar2_finance,4,44,2,emotion_aware,12,1-2,2,10.0,0.6611164603931331,0.6611721611721613,False
liar2_finance,4,44,3,text_only,1,1-1,1,0.1,0.6372847691006939,0.6373626373626373,False
liar2_finance,4,44,3,text_only,2,1-1,1,1.0,0.6299814660461842,0.63003663003663,False
liar2_finance,4,44,3,text_only,3,1-1,1,10.0,0.6220492693322319,0.6221001221001221,False
liar2_finance,4,44,3,text_only,4,1-1,2,0.1,0.6329401500025169,0.6330891330891331,False
liar2_finance,4,44,3,text_only,5,1-1,2,1.0,0.6263062149588452,0.6263736263736264,False
liar2_finance,4,44,3,text_only,6,1-1,2,10.0,0.6128450682382134,0.612942612942613,False
liar2_finance,4,44,3,text_only,7,1-2,1,0.1,0.6388548827573217,0.6398046398046398,False
liar2_finance,4,44,3,text_only,8,1-2,1,1.0,0.6348450692549635,0.6355311355311355,False
liar2_finance,4,44,3,text_only,9,1-2,1,10.0,0.6448065425482481,0.6452991452991452,True
liar2_finance,4,44,3,text_only,10,1-2,2,0.1,0.6312026493265599,0.6312576312576312,False
liar2_finance,4,44,3,text_only,11,1-2,2,1.0,0.6275007754342432,0.6275946275946276,False
liar2_finance,4,44,3,text_only,12,1-2,2,10.0,0.6244400825406412,0.6245421245421245,False
liar2_finance,4,44,3,emotion_aware,1,1-1,1,0.1,0.6090692124105012,0.6092796092796093,False
liar2_finance,4,44,3,emotion_aware,2,1-1,1,1.0,0.6393524599952234,0.6398046398046398,False
liar2_finance,4,44,3,emotion_aware,3,1-1,1,10.0,0.6365862125669182,0.6367521367521367,False
liar2_finance,4,44,3,emotion_aware,4,1-1,2,0.1,0.6090907870538171,0.6092796092796093,False
liar2_finance,4,44,3,emotion_aware,5,1-1,2,1.0,0.638322663615192,0.6385836385836385,False
liar2_finance,4,44,3,emotion_aware,6,1-1,2,10.0,0.6318185935498156,0.6318681318681318,False
liar2_finance,4,44,3,emotion_aware,7,1-2,1,0.1,0.6047820585540381,0.6050061050061051,False
liar2_finance,4,44,3,emotion_aware,8,1-2,1,1.0,0.6304195804195805,0.6312576312576312,False
liar2_finance,4,44,3,emotion_aware,9,1-2,1,10.0,0.6501547340247574,0.6507936507936507,True
liar2_finance,4,44,3,emotion_aware,10,1-2,2,0.1,0.608399239891168,0.6086691086691087,False
liar2_finance,4,44,3,emotion_aware,11,1-2,2,1.0,0.6363421304102694,0.6367521367521367,False
liar2_finance,4,44,3,emotion_aware,12,1-2,2,10.0,0.6280153262419943,0.6282051282051282,False
liar2_finance,4,44,4,text_only,1,1-1,1,0.1,0.6355081768625075,0.6355311355311355,False
liar2_finance,4,44,4,text_only,2,1-1,1,1.0,0.632464934042604,0.6324786324786325,False
liar2_finance,4,44,4,text_only,3,1-1,1,10.0,0.6269728654476412,0.626984126984127,False
liar2_finance,4,44,4,text_only,4,1-1,2,0.1,0.6361221066756122,0.6361416361416361,False
liar2_finance,4,44,4,text_only,5,1-1,2,1.0,0.6269528432592733,0.626984126984127,False
liar2_finance,4,44,4,text_only,6,1-1,2,10.0,0.6110784961639231,0.6111111111111112,False
liar2_finance,4,44,4,text_only,7,1-2,1,0.1,0.6415772292806651,0.6416361416361416,False
liar2_finance,4,44,4,text_only,8,1-2,1,1.0,0.6452027446440854,0.6452991452991452,False
liar2_finance,4,44,4,text_only,9,1-2,1,10.0,0.6535847004441222,0.6538461538461539,True
liar2_finance,4,44,4,text_only,10,1-2,2,0.1,0.6495595882731805,0.6495726495726496,False
liar2_finance,4,44,4,text_only,11,1-2,2,1.0,0.644662686816398,0.6446886446886446,False
liar2_finance,4,44,4,text_only,12,1-2,2,10.0,0.6373620967261018,0.6373626373626373,False
liar2_finance,4,44,4,emotion_aware,1,1-1,1,0.1,0.6055319206044583,0.6056166056166057,False
liar2_finance,4,44,4,emotion_aware,2,1-1,1,1.0,0.6385814833091568,0.6385836385836385,False
liar2_finance,4,44,4,emotion_aware,3,1-1,1,10.0,0.627589630742808,0.6275946275946276,False
liar2_finance,4,44,4,emotion_aware,4,1-1,2,0.1,0.6037199690002584,0.6037851037851039,False
liar2_finance,4,44,4,emotion_aware,5,1-1,2,1.0,0.6404085732548886,0.6404151404151404,False
liar2_finance,4,44,4,emotion_aware,6,1-1,2,10.0,0.612940304760144,0.612942612942613,False
liar2_finance,4,44,4,emotion_aware,7,1-2,1,0.1,0.5962530880886014,0.5964590964590964,False
liar2_finance,4,44,4,emotion_aware,8,1-2,1,1.0,0.6431351248104862,0.6434676434676435,False
liar2_finance,4,44,4,emotion_aware,9,1-2,1,10.0,0.6488196110672997,0.6489621489621489,True
liar2_finance,4,44,4,emotion_aware,10,1-2,2,0.1,0.5945544554455445,0.5946275946275946,False
liar2_finance,4,44,4,emotion_aware,11,1-2,2,1.0,0.639713864764268,0.6398046398046398,False
liar2_finance,4,44,4,emotion_aware,12,1-2,2,10.0,0.6355309996895316,0.6355311355311355,False
liar2_finance,4,44,5,text_only,1,1-1,1,0.1,0.6353571768513231,0.6353658536585366,False
liar2_finance,4,44,5,text_only,2,1-1,1,1.0,0.6347527025645315,0.6347560975609756,False
liar2_finance,4,44,5,text_only,3,1-1,1,10.0,0.6280438018950283,0.6280487804878049,False
liar2_finance,4,44,5,text_only,4,1-1,2,0.1,0.6335059260980711,0.6335365853658537,False
liar2_finance,4,44,5,text_only,5,1-1,2,1.0,0.6292633304134053,0.6292682926829268,False
liar2_finance,4,44,5,text_only,6,1-1,2,10.0,0.6115852214400734,0.6115853658536585,False
liar2_finance,4,44,5,text_only,7,1-2,1,0.1,0.6428612642204983,0.6432926829268293,False
liar2_finance,4,44,5,text_only,8,1-2,1,1.0,0.6436220643546158,0.6439024390243903,False
liar2_finance,4,44,5,text_only,9,1-2,1,10.0,0.636843928858924,0.6371951219512195,False
liar2_finance,4,44,5,text_only,10,1-2,2,0.1,0.6450327342833044,0.6451219512195122,True
liar2_finance,4,44,5,text_only,11,1-2,2,1.0,0.6407252888915171,0.6408536585365854,False
liar2_finance,4,44,5,text_only,12,1-2,2,10.0,0.6207294510972701,0.6207317073170732,False
liar2_finance,4,44,5,emotion_aware,1,1-1,1,0.1,0.6017213172368626,0.6018292682926829,False
liar2_finance,4,44,5,emotion_aware,2,1-1,1,1.0,0.6431651850620332,0.6432926829268293,False
liar2_finance,4,44,5,emotion_aware,3,1-1,1,10.0,0.6383983663750489,0.6384146341463415,False
liar2_finance,4,44,5,emotion_aware,4,1-1,2,0.1,0.6060266645246988,0.6060975609756097,False
liar2_finance,4,44,5,emotion_aware,5,1-1,2,1.0,0.6444422627740212,0.6445121951219512,True
liar2_finance,4,44,5,emotion_aware,6,1-1,2,10.0,0.6188988966658301,0.6189024390243902,False
liar2_finance,4,44,5,emotion_aware,7,1-2,1,0.1,0.5906221506138771,0.5908536585365853,False
liar2_finance,4,44,5,emotion_aware,8,1-2,1,1.0,0.6380646215350285,0.6384146341463415,False
liar2_finance,4,44,5,emotion_aware,9,1-2,1,10.0,0.6400077980948242,0.6402439024390244,False
liar2_finance,4,44,5,emotion_aware,10,1-2,2,0.1,0.5979660974075517,0.598170731707317,False
liar2_finance,4,44,5,emotion_aware,11,1-2,2,1.0,0.6339699676822264,0.6341463414634146,False
liar2_finance,4,44,5,emotion_aware,12,1-2,2,10.0,0.6249385030784718,0.625,False
liar2_finance,5,55,1,text_only,1,1-1,1,0.1,0.6452979554869764,0.6452991452991453,False
liar2_finance,5,55,1,text_only,2,1-1,1,1.0,0.6385491511069827,0.6385836385836385,False
liar2_finance,5,55,1,text_only,3,1-1,1,10.0,0.6245016783120336,0.6245421245421245,False
liar2_finance,5,55,1,text_only,4,1-1,2,0.1,0.6318570177822057,0.6318681318681318,False
liar2_finance,5,55,1,text_only,5,1-1,2,1.0,0.6324780845607967,0.6324786324786325,False
liar2_finance,5,55,1,text_only,6,1-1,2,10.0,0.6227016228223841,0.6227106227106227,False
liar2_finance,5,55,1,text_only,7,1-2,1,0.1,0.6443020631850419,0.6446886446886447,False
liar2_finance,5,55,1,text_only,8,1-2,1,1.0,0.6557460582443233,0.6562881562881563,True
liar2_finance,5,55,1,text_only,9,1-2,1,10.0,0.6491018285883191,0.6495726495726496,False
liar2_finance,5,55,1,text_only,10,1-2,2,0.1,0.6385491511069827,0.6385836385836385,False
liar2_finance,5,55,1,text_only,11,1-2,2,1.0,0.6531611933488116,0.6532356532356531,False
liar2_finance,5,55,1,text_only,12,1-2,2,10.0,0.6428090832945972,0.6428571428571428,False
liar2_finance,5,55,1,emotion_aware,1,1-1,1,0.1,0.6061741174786586,0.6062271062271063,False
liar2_finance,5,55,1,emotion_aware,2,1-1,1,1.0,0.6403560273361358,0.6404151404151404,False
liar2_finance,5,55,1,emotion_aware,3,1-1,1,10.0,0.6355277394606598,0.6355311355311355,False
liar2_finance,5,55,1,emotion_aware,4,1-1,2,0.1,0.6104535695115405,0.6105006105006106,False
liar2_finance,5,55,1,emotion_aware,5,1-1,2,1.0,0.6422445088161585,0.6422466422466422,False
liar2_finance,5,55,1,emotion_aware,6,1-1,2,10.0,0.6213626114034145,0.6214896214896215,False
liar2_finance,5,55,1,emotion_aware,7,1-2,1,0.1,0.5946124853891843,0.5946275946275946,False
liar2_finance,5,55,1,emotion_aware,8,1-2,1,1.0,0.6455243928648184,0.645909645909646,False
liar2_finance,5,55,1,emotion_aware,9,1-2,1,10.0,0.6607613642088295,0.6611721611721612,True
liar2_finance,5,55,1,emotion_aware,10,1-2,2,0.1,0.6037849561114004,0.6037851037851037,False
liar2_finance,5,55,1,emotion_aware,11,1-2,2,1.0,0.651244919959177,0.6514041514041514,False
liar2_finance,5,55,1,emotion_aware,12,1-2,2,10.0,0.6483180929689563,0.6483516483516483,False
